source_idx,target_idx,layer,component_mode,head_idx,source_hand,source_dec,target_hand,target_dec,expected_target_verb_id,expected_target_verb_tok,patched_top1_id,patched_top1_tok,patched_top1_group,delta_check_minus_fold,patched_GROUP_CHECK_CALL,patched_GROUP_FOLD,patched_GROUP_BET_RAISE
0,0,14,residual,,bce556c9,5,73d25cf9,7,37,F,35616,CHECK,CHECK_CALL,11.2276,26.8826,22.3758,19.8769
1,0,14,residual,,f82a50a5,2,73d25cf9,7,37,F,33,B,BET_RAISE,6.6051,23.3852,23.5009,23.7512
2,0,14,residual,,97222528,1,73d25cf9,7,37,F,35616,CHECK,CHECK_CALL,12.7263,27.1309,21.1255,16.5152
3,0,14,residual,,5885a52e,8,73d25cf9,7,37,F,37,F,FOLD,5.9734,24.0030,24.7505,22.6253
4,0,14,residual,,2a6f0913,4,73d25cf9,7,37,F,35616,CHECK,CHECK_CALL,10.2262,26.8810,23.3756,18.2563
5,0,14,residual,,35cbbafd,2,73d25cf9,7,37,F,33,B,BET_RAISE,7.2341,23.6396,23.1263,24.2502
6,0,14,residual,,34fad49d,2,73d25cf9,7,37,F,37,F,FOLD,6.7503,24.6549,24.6255,19.6294
7,0,14,residual,,1c6ccc0b,9,73d25cf9,7,37,F,35616,CHECK,CHECK_CALL,7.3553,25.6348,25.0004,20.6258
8,0,14,residual,,5885a52e,7,73d25cf9,7,37,F,35616,CHECK,CHECK_CALL,7.9938,26.0233,24.7503,17.7569
9,0,14,residual,,9e4712e3,2,73d25cf9,7,37,F,35616,CHECK,CHECK_CALL,10.5955,26.5001,22.6255,21.2505
0,0,14,attn,,bce556c9,5,73d25cf9,7,37,F,37,F,FOLD,5.2274,24.3819,25.8753,20.2512
1,0,14,attn,,f82a50a5,2,73d25cf9,7,37,F,37,F,FOLD,3.4835,22.0130,25.2503,22.2511
2,0,14,attn,,97222528,1,73d25cf9,7,37,F,37,F,FOLD,4.8525,24.2569,26.1252,19.5015
3,0,14,attn,,5885a52e,8,73d25cf9,7,37,F,37,F,FOLD,3.8505,22.6299,25.5002,20.8759
4,0,14,attn,,2a6f0913,4,73d25cf9,7,37,F,37,F,FOLD,4.6034,24.0078,26.1252,20.0014
5,0,14,attn,,35cbbafd,2,73d25cf9,7,37,F,37,F,FOLD,4.1165,22.6460,25.2504,22.5006
6,0,14,attn,,34fad49d,2,73d25cf9,7,37,F,37,F,FOLD,4.4869,23.3913,25.6253,20.2518
7,0,14,attn,,1c6ccc0b,9,73d25cf9,7,37,F,37,F,FOLD,4.6056,23.8850,26.0002,20.2511
8,0,14,attn,,5885a52e,7,73d25cf9,7,37,F,37,F,FOLD,4.4850,24.0143,26.2501,18.7529
9,0,14,attn,,9e4712e3,2,73d25cf9,7,37,F,37,F,FOLD,4.9717,24.0011,25.7502,21.0007
0,0,14,mlp,,bce556c9,5,73d25cf9,7,37,F,37,F,FOLD,-1.1319,18.1474,26.0001,21.2511
1,0,14,mlp,,f82a50a5,2,73d25cf9,7,37,F,37,F,FOLD,0.1163,18.8956,25.5001,21.1268
2,0,14,mlp,,97222528,1,73d25cf9,7,37,F,37,F,FOLD,-1.0132,18.5161,26.2501,21.8758
3,0,14,mlp,,5885a52e,8,73d25cf9,7,37,F,37,F,FOLD,-0.7514,18.6528,26.1251,21.3765
4,0,14,mlp,,2a6f0913,4,73d25cf9,7,37,F,37,F,FOLD,-0.8874,18.3918,26.0001,21.1261
5,0,14,mlp,,35cbbafd,2,73d25cf9,7,37,F,37,F,FOLD,-0.5013,18.7780,26.0001,21.3769
6,0,14,mlp,,34fad49d,2,73d25cf9,7,37,F,37,F,FOLD,-0.5027,18.6516,25.8751,22.1262
7,0,14,mlp,,1c6ccc0b,9,73d25cf9,7,37,F,37,F,FOLD,-0.8832,18.5211,26.1251,21.7508
8,0,14,mlp,,5885a52e,7,73d25cf9,7,37,F,37,F,FOLD,-0.8805,18.6488,26.2501,22.2506
9,0,14,mlp,,9e4712e3,2,73d25cf9,7,37,F,37,F,FOLD,-1.1246,18.5297,26.3751,21.8760
0,0,14,head,0,bce556c9,5,73d25cf9,7,37,F,37,F,FOLD,-0.1213,19.0330,25.8751,21.0010
1,0,14,head,0,f82a50a5,2,73d25cf9,7,37,F,37,F,FOLD,-0.2461,18.9082,25.8751,20.7512
2,0,14,head,0,97222528,1,73d25cf9,7,37,F,37,F,FOLD,-0.2463,19.0330,26.0001,20.8761
3,0,14,head,0,5885a52e,8,73d25cf9,7,37,F,37,F,FOLD,-0.2442,18.9101,25.8751,20.8763
4,0,14,head,0,2a6f0913,4,73d25cf9,7,37,F,37,F,FOLD,-0.1213,19.0330,25.8751,21.0011
5,0,14,head,0,35cbbafd,2,73d25cf9,7,37,F,37,F,FOLD,-0.1250,19.1543,26.0001,21.0010
6,0,14,head,0,34fad49d,2,73d25cf9,7,37,F,37,F,FOLD,-0.2462,19.0331,26.0001,20.8762
7,0,14,head,0,1c6ccc0b,9,73d25cf9,7,37,F,37,F,FOLD,-0.0000,19.2793,26.0001,21.2510
8,0,14,head,0,5885a52e,7,73d25cf9,7,37,F,37,F,FOLD,-0.2481,19.0312,26.0001,21.0010
9,0,14,head,0,9e4712e3,2,73d25cf9,7,37,F,37,F,FOLD,-0.2441,18.9102,25.8751,20.8761
0,0,14,head,1,bce556c9,5,73d25cf9,7,37,F,37,F,FOLD,0.2439,19.5232,26.0001,21.8759
1,0,14,head,1,f82a50a5,2,73d25cf9,7,37,F,37,F,FOLD,0.7389,19.7683,25.7502,22.0009
2,0,14,head,1,97222528,1,73d25cf9,7,37,F,37,F,FOLD,0.4939,19.6483,25.8752,21.8759
3,0,14,head,1,5885a52e,8,73d25cf9,7,37,F,37,F,FOLD,-0.1250,19.2793,26.1251,21.5010
4,0,14,head,1,2a6f0913,4,73d25cf9,7,37,F,37,F,FOLD,0.2453,19.3996,25.8751,21.6259
5,0,14,head,1,35cbbafd,2,73d25cf9,7,37,F,37,F,FOLD,0.4925,19.6468,25.8751,21.8759
6,0,14,head,1,34fad49d,2,73d25cf9,7,37,F,37,F,FOLD,0.3689,19.5233,25.8752,21.8759
7,0,14,head,1,1c6ccc0b,9,73d25cf9,7,37,F,37,F,FOLD,0.1233,19.2776,25.8751,21.2512
8,0,14,head,1,5885a52e,7,73d25cf9,7,37,F,37,F,FOLD,0.3720,19.2763,25.6252,21.5010
9,0,14,head,1,9e4712e3,2,73d25cf9,7,37,F,37,F,FOLD,0.6175,19.7718,25.8752,21.8760
0,0,14,head,2,bce556c9,5,73d25cf9,7,37,F,37,F,FOLD,0.7517,19.9060,25.8751,21.5010
1,0,14,head,2,f82a50a5,2,73d25cf9,7,37,F,37,F,FOLD,0.8732,19.9025,25.7501,21.5011
2,0,14,head,2,97222528,1,73d25cf9,7,37,F,37,F,FOLD,0.7599,19.9142,25.8751,21.5011
3,0,14,head,2,5885a52e,8,73d25cf9,7,37,F,37,F,FOLD,0.9925,19.8969,25.6251,21.3760
4,0,14,head,2,2a6f0913,4,73d25cf9,7,37,F,37,F,FOLD,0.7516,19.9059,25.8751,21.5010
5,0,14,head,2,35cbbafd,2,73d25cf9,7,37,F,37,F,FOLD,0.6268,19.7811,25.8751,21.7509
6,0,14,head,2,34fad49d,2,73d25cf9,7,37,F,37,F,FOLD,0.8732,19.9025,25.7501,21.5010
7,0,14,head,2,1c6ccc0b,9,73d25cf9,7,37,F,37,F,FOLD,0.5056,19.6599,25.8751,21.3760
8,0,14,head,2,5885a52e,7,73d25cf9,7,37,F,37,F,FOLD,0.6349,19.9142,26.0001,21.5010
9,0,14,head,2,9e4712e3,2,73d25cf9,7,37,F,37,F,FOLD,0.8702,19.8996,25.7501,21.5011
0,0,14,head,3,bce556c9,5,73d25cf9,7,37,F,37,F,FOLD,-0.3692,19.0350,26.1251,20.6265
1,0,14,head,3,f82a50a5,2,73d25cf9,7,37,F,37,F,FOLD,-0.3671,18.9122,26.0001,20.5015
2,0,14,head,3,97222528,1,73d25cf9,7,37,F,37,F,FOLD,-0.2463,19.0330,26.0001,20.5016
3,0,14,head,3,5885a52e,8,73d25cf9,7,37,F,37,F,FOLD,-0.1232,19.0311,25.8751,20.6264
4,0,14,head,3,2a6f0913,4,73d25cf9,7,37,F,37,F,FOLD,-0.1232,19.1561,26.0001,20.7514
5,0,14,head,3,35cbbafd,2,73d25cf9,7,37,F,37,F,FOLD,-0.2482,19.0311,26.0001,20.6264
6,0,14,head,3,34fad49d,2,73d25cf9,7,37,F,37,F,FOLD,-0.3649,18.9144,26.0001,20.5017
7,0,14,head,3,1c6ccc0b,9,73d25cf9,7,37,F,37,F,FOLD,0.0000,19.2793,26.0001,20.8764
