hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
ece1af73,0,PREFLOP,1,3,1,0.25,0.3446,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.2,0.2,BET_OR_RAISE,True,0.0,1.2325,1.2325,BET_OR_RAISE,True,0.0,,,,False,
ece1af73,1,PREFLOP,0,6,2,0.25,0.6528,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.0,6.0,BET_OR_RAISE,False,3.0,3.3614,5.2668,BET_OR_RAISE,False,1.9054,,,,False,
ece1af73,2,FLOP,0,8,0,0.0,0.609596,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,6.4,6.4,CHECK_OR_CALL,True,0.0,8.0999,9.4923,BET_OR_RAISE,False,1.3925,,,,False,
ece1af73,3,FLOP,1,8,0,0.0,0.390404,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.4,3.5333,CHECK_OR_CALL,False,0.1333,3.9064,4.8825,CHECK_OR_CALL,False,0.9761,,,,False,
ece1af73,4,FLOP,0,10,2,0.166667,0.609596,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,5.0,6.4667,BET_OR_RAISE,False,1.4667,9.3738,10.9673,BET_OR_RAISE,False,1.5935,,,,False,
ece1af73,5,TURN,0,12,0,0.0,0.125,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.8667,-1.1333,CHECK_OR_CALL,False,0.7333,14.1097,14.1097,BET_OR_RAISE,True,0.0,,,,False,
ece1af73,6,TURN,1,16,4,0.2,0.875,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,19.5333,19.5333,BET_OR_RAISE,True,0.0,16.7825,16.7825,BET_OR_RAISE,True,0.0,,,,False,
ece1af73,7,TURN,0,24,4,0.142857,0.125,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,True,0.0,0.0667,CHECK_OR_CALL,False,0.0667,0.0,24.598,BET_OR_RAISE,False,24.598,,,,False,
a13e5e66,0,PREFLOP,1,3,1,0.25,0.4729,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.2667,0.2667,CHECK_OR_CALL,False,0.0,0.7216,1.2555,CHECK_OR_CALL,False,0.534,,,,False,
a13e5e66,1,PREFLOP,0,6,2,0.25,0.5294,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.5333,3.5333,CHECK_OR_CALL,True,0.0,2.7462,3.4462,BET_OR_RAISE,False,0.7,,,,False,
a13e5e66,2,FLOP,0,8,0,0.0,0.386869,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.4,2.4667,BET_OR_RAISE,False,0.0667,2.466,2.466,CHECK_OR_CALL,True,0.0,,,,False,
a13e5e66,3,FLOP,1,8,0,0.0,0.613131,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,5.7333,5.7333,BET_OR_RAISE,True,0.0,8.4049,8.4049,BET_OR_RAISE,True,0.0,,,,False,
a13e5e66,4,FLOP,0,10,2,0.166667,0.386869,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.8667,2.8667,CHECK_OR_CALL,True,0.0,5.0069,5.0069,CHECK_OR_CALL,True,0.0,,,,False,
a13e5e66,5,TURN,0,12,0,0.0,0.25,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.4,2.4,CHECK_OR_CALL,True,0.0,2.2363,2.2363,CHECK_OR_CALL,True,0.0,,,,False,
a13e5e66,6,TURN,1,12,0,0.0,0.75,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,15.0667,15.0667,BET_OR_RAISE,True,0.0,11.8764,11.8764,BET_OR_RAISE,True,0.0,,,,False,
a13e5e66,7,TURN,0,16,4,0.2,0.25,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.0,FOLD,True,0.0,0.0,6.945,BET_OR_RAISE,False,6.945,,,,False,
4e5742ce,0,PREFLOP,1,3,1,0.25,0.3421,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.4,0.0,FOLD,False,1.4,-1.2487,0.1886,CHECK_OR_CALL,False,1.4372,,,,False,
4e5742ce,1,PREFLOP,0,6,2,0.25,0.667,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.6667,BET_OR_RAISE,False,4.6667,0.0,2.0126,CHECK_OR_CALL,False,2.0126,,,,False,
c5115bfb,0,PREFLOP,1,3,1,0.25,0.4953,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.4,1.0,CHECK_OR_CALL,False,0.6,-0.5765,0.1799,CHECK_OR_CALL,False,0.7564,,,,False,
c5115bfb,1,PREFLOP,0,6,2,0.25,0.4887,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,2.7333,CHECK_OR_CALL,False,2.7333,0.0,1.8579,BET_OR_RAISE,False,1.8579,,,,False,
3d837db0,0,PREFLOP,1,3,1,0.25,0.6338,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.0,3.0,BET_OR_RAISE,True,0.0,2.1181,2.1181,BET_OR_RAISE,True,0.0,,,,False,
3d837db0,1,PREFLOP,0,6,2,0.25,0.3634,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,1.3333,CHECK_OR_CALL,False,1.3333,0.0,1.3134,CHECK_OR_CALL,False,1.3134,,,,False,
b689951e,0,PREFLOP,1,3,1,0.25,0.7313,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.5333,3.5333,BET_OR_RAISE,True,0.0,4.2452,4.2452,BET_OR_RAISE,True,0.0,,,,False,
b689951e,1,PREFLOP,0,6,2,0.25,0.2598,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.0,FOLD,True,0.0,0.0,1.167,CHECK_OR_CALL,False,1.167,,,,False,
9f8dccda,0,PREFLOP,1,3,1,0.25,0.7113,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.6,3.6,BET_OR_RAISE,True,0.0,3.3466,3.3466,BET_OR_RAISE,True,0.0,,,,False,
9f8dccda,1,PREFLOP,0,6,2,0.25,0.2989,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.3333,0.3333,CHECK_OR_CALL,True,0.0,3.4432,3.4432,CHECK_OR_CALL,True,0.0,,,,False,
9f8dccda,2,FLOP,0,8,0,0.0,0.175758,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-3.2,1.6667,CHECK_OR_CALL,False,4.8667,4.7441,4.923,CHECK_OR_CALL,False,0.1789,,,,False,
9f8dccda,3,FLOP,1,10,2,0.166667,0.824242,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,9.7333,9.7333,BET_OR_RAISE,True,0.0,9.2096,9.2096,BET_OR_RAISE,True,0.0,,,,False,
9f8dccda,4,FLOP,0,14,2,0.125,0.175758,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.0,FOLD,True,0.0,0.0,4.6578,CHECK_OR_CALL,False,4.6578,,,,False,
b86e8415,0,PREFLOP,1,3,1,0.25,0.5894,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.4667,1.4667,BET_OR_RAISE,True,0.0,1.743,1.743,BET_OR_RAISE,True,0.0,,,,False,
b86e8415,1,PREFLOP,0,6,2,0.25,0.4119,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.4667,2.9333,BET_OR_RAISE,False,0.4667,2.0725,2.2514,BET_OR_RAISE,False,0.1789,,,,False,
b86e8415,2,FLOP,0,8,0,0.0,0.265657,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.6,1.8667,BET_OR_RAISE,False,1.2667,3.4089,3.4089,CHECK_OR_CALL,True,0.0,,,,False,
b86e8415,3,FLOP,1,8,0,0.0,0.734343,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,8.3333,8.3333,BET_OR_RAISE,True,0.0,7.665,7.665,BET_OR_RAISE,True,0.0,,,,False,
b86e8415,4,FLOP,0,10,2,0.166667,0.265657,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.2,1.8667,BET_OR_RAISE,False,2.0667,2.1763,2.1763,CHECK_OR_CALL,True,0.0,,,,False,
