hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
02a0f493,0,PREFLOP,1,3,1,0.25,0.3446,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.2,0.2,BET_OR_RAISE,True,0.0,1.2974,1.2974,BET_OR_RAISE,True,0.0,,,,False,
02a0f493,1,PREFLOP,0,6,2,0.25,0.6528,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,6.0,BET_OR_RAISE,False,6.0,0.0,4.8483,BET_OR_RAISE,False,4.8483,,,,False,
999aae0d,0,PREFLOP,1,3,1,0.25,0.4729,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.5333,1.5333,BET_OR_RAISE,True,0.0,0.5875,0.9071,CHECK_OR_CALL,False,0.3196,,,,False,
999aae0d,1,PREFLOP,0,6,2,0.25,0.5294,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,2.0667,BET_OR_RAISE,False,2.0667,0.0,3.3626,BET_OR_RAISE,False,3.3626,,,,False,
df60914f,0,PREFLOP,1,3,1,0.25,0.3421,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.4,0.0,FOLD,False,0.4,-0.3828,0.1115,CHECK_OR_CALL,False,0.4942,,,,False,
df60914f,1,PREFLOP,0,6,2,0.25,0.667,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.2667,BET_OR_RAISE,False,4.2667,0.0,1.4561,CHECK_OR_CALL,False,1.4561,,,,False,
8d83f630,0,PREFLOP,1,3,1,0.25,0.4953,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.6667,1.6667,BET_OR_RAISE,True,0.0,-1.1743,0.6243,CHECK_OR_CALL,False,1.7987,,,,False,
8d83f630,1,PREFLOP,0,6,2,0.25,0.4887,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,1.0,BET_OR_RAISE,False,1.0,0.0,1.6188,CHECK_OR_CALL,False,1.6188,,,,False,
0522dc34,0,PREFLOP,1,3,1,0.25,0.6338,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.4,3.4,BET_OR_RAISE,True,0.0,2.748,2.748,BET_OR_RAISE,True,0.0,,,,False,
0522dc34,1,PREFLOP,0,6,2,0.25,0.3634,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.0,FOLD,True,0.0,0.0,1.3056,CHECK_OR_CALL,False,1.3056,,,,False,
