hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
8d65e8b0,0,PREFLOP,1,3,1,0.25,0.5737,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.3333,1.3333,CHECK_OR_CALL,True,0.0,0.0933,0.0933,CHECK_OR_CALL,True,0.0,,,,False,
8d65e8b0,1,PREFLOP,0,4,0,0.0,0.4302,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.8,2.8,CHECK_OR_CALL,True,0.0,1.7093,1.7461,BET_OR_RAISE,False,0.0367,,,,False,
8d65e8b0,2,FLOP,0,4,0,0.0,0.849495,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,4.9333,6.4667,BET_OR_RAISE,False,1.5333,3.4796,4.0319,BET_OR_RAISE,False,0.5523,,,,False,
8d65e8b0,3,FLOP,1,4,0,0.0,0.150505,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.7333,-0.5333,CHECK_OR_CALL,False,1.2,-0.4221,0.4099,CHECK_OR_CALL,False,0.832,,,,False,
8d65e8b0,4,FLOP,0,6,2,0.25,0.849495,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,5.6,7.3333,BET_OR_RAISE,False,1.7333,1.0586,1.0586,CHECK_OR_CALL,True,0.0,,,,False,
8d65e8b0,5,TURN,0,8,0,0.0,0.931818,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,9.0667,13.0667,BET_OR_RAISE,False,4.0,7.3352,8.8183,BET_OR_RAISE,False,1.4832,,,,False,
8d65e8b0,6,TURN,1,8,0,0.0,0.068182,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-1.3333,-1.3333,CHECK_OR_CALL,True,0.0,-0.849,-0.849,CHECK_OR_CALL,True,0.0,,,,False,
8d65e8b0,7,RIVER,0,8,0,0.0,1.0,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,11.0667,14.6667,BET_OR_RAISE,False,3.6,9.6474,12.8778,BET_OR_RAISE,False,3.2304,,,,False,
8d65e8b0,8,RIVER,1,8,0,0.0,0.0,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-7.3333,-3.3333,CHECK_OR_CALL,False,4.0,3.4292,3.724,CHECK_OR_CALL,False,0.2949,,,,False,
8d65e8b0,9,RIVER,0,12,4,0.25,1.0,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,14.6667,19.0667,BET_OR_RAISE,False,4.4,5.3698,5.3698,CHECK_OR_CALL,True,0.0,,,,False,
7c5841d9,0,PREFLOP,1,3,1,0.25,0.8313,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.2,5.7333,BET_OR_RAISE,False,2.5333,3.1444,4.2737,BET_OR_RAISE,False,1.1293,,,,False,
7c5841d9,1,PREFLOP,0,4,0,0.0,0.1771,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.3333,0.3333,CHECK_OR_CALL,True,0.0,1.7723,2.004,BET_OR_RAISE,False,0.2316,,,,False,
7c5841d9,2,FLOP,0,4,0,0.0,0.074747,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.5333,-0.5333,CHECK_OR_CALL,True,0.0,0.9912,1.0147,BET_OR_RAISE,False,0.0235,,,,False,
7c5841d9,3,FLOP,1,4,0,0.0,0.925253,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.1333,6.1333,BET_OR_RAISE,True,0.0,5.3433,5.3433,BET_OR_RAISE,True,0.0,,,,False,
