hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
37ce0a69,0,PREFLOP,1,3,1,0.25,0.5737,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.3333,1.3333,CHECK_OR_CALL,True,0.0,1.451,1.451,CHECK_OR_CALL,True,0.0,,,,False,
37ce0a69,1,PREFLOP,0,4,0,0.0,0.4302,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.8,2.8,CHECK_OR_CALL,True,0.0,1.7813,1.7813,CHECK_OR_CALL,True,0.0,,,,False,
37ce0a69,2,FLOP,0,4,0,0.0,0.849495,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.4667,6.4667,BET_OR_RAISE,True,0.0,5.6099,5.6099,BET_OR_RAISE,True,0.0,,,,False,
37ce0a69,3,FLOP,1,6,2,0.25,0.150505,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-1.5333,0.0,FOLD,False,1.5333,-3.0146,0.0,FOLD,False,3.0146,,,,False,
37ce0a69,4,FLOP,0,10,2,0.166667,0.849495,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,10.6,BET_OR_RAISE,False,10.6,0.0,9.3906,BET_OR_RAISE,False,9.3906,,,,False,
0ca78719,0,PREFLOP,1,3,1,0.25,0.8313,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.2,5.4,BET_OR_RAISE,False,2.2,3.1842,4.3647,BET_OR_RAISE,False,1.1804,,,,False,
0ca78719,1,PREFLOP,0,4,0,0.0,0.1771,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.1333,-0.1333,CHECK_OR_CALL,True,0.0,1.5363,1.5363,CHECK_OR_CALL,True,0.0,,,,False,
0ca78719,2,FLOP,0,4,0,0.0,0.074747,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-2.3333,-1.6,CHECK_OR_CALL,False,0.7333,-0.6984,0.1453,CHECK_OR_CALL,False,0.8437,,,,False,
0ca78719,3,FLOP,1,6,2,0.25,0.925253,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,9.1333,9.1333,BET_OR_RAISE,True,0.0,5.9396,5.9396,BET_OR_RAISE,True,0.0,,,,False,
0ca78719,4,FLOP,0,10,2,0.166667,0.074747,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,True,0.0,0.0,FOLD,True,0.0,0.0,0.5786,CHECK_OR_CALL,False,0.5786,,,,False,
e89483fe,0,PREFLOP,1,3,1,0.25,0.3116,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.0667,0.2,BET_OR_RAISE,False,0.1333,0.8237,0.8237,CHECK_OR_CALL,True,0.0,,,,False,
e89483fe,1,PREFLOP,0,4,0,0.0,0.6791,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,5.4,5.4,BET_OR_RAISE,True,0.0,3.1667,3.1667,BET_OR_RAISE,True,0.0,,,,False,
e89483fe,2,PREFLOP,1,6,2,0.25,0.3106,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.8,0.1333,CHECK_OR_CALL,False,0.9333,1.1849,1.1849,BET_OR_RAISE,True,0.0,,,,False,
e89483fe,3,PREFLOP,0,10,2,0.166667,0.7022,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,11.4667,BET_OR_RAISE,False,11.4667,0.0,7.0915,BET_OR_RAISE,False,7.0915,,,,False,
d6a6285d,0,PREFLOP,1,3,1,0.25,0.3145,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.0667,0.0667,CHECK_OR_CALL,True,0.0,0.1367,0.1367,CHECK_OR_CALL,True,0.0,,,,False,
d6a6285d,1,PREFLOP,0,4,0,0.0,0.6847,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.4667,4.0,BET_OR_RAISE,False,0.5333,2.672,2.7113,BET_OR_RAISE,False,0.0392,,,,False,
