hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
287a1160,0,PREFLOP,1,3,1,0.25,0.5737,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.3333,1.3333,CHECK_OR_CALL,True,0.0,1.9036,2.0078,BET_OR_RAISE,False,0.1042,,,,False,
287a1160,1,PREFLOP,0,4,0,0.0,0.4302,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.7333,2.8,CHECK_OR_CALL,False,1.0667,1.3621,1.5894,CHECK_OR_CALL,False,0.2272,,,,False,
287a1160,2,PREFLOP,1,6,2,0.25,0.5516,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,2.9333,2.9333,BET_OR_RAISE,True,0.0,2.5765,2.5765,BET_OR_RAISE,True,0.0,,,,False,
287a1160,3,PREFLOP,0,10,2,0.166667,0.4352,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,2.9333,3.6,CHECK_OR_CALL,False,0.6667,2.8925,2.8925,BET_OR_RAISE,True,0.0,,,,False,
287a1160,4,PREFLOP,1,14,2,0.125,0.543,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,5.6667,5.6667,CHECK_OR_CALL,True,0.0,3.8224,3.8224,CHECK_OR_CALL,True,0.0,,,,False,
287a1160,5,FLOP,0,16,0,0.0,0.849495,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,15.4667,15.4667,BET_OR_RAISE,True,0.0,14.7264,14.7264,BET_OR_RAISE,True,0.0,,,,False,
287a1160,6,FLOP,1,18,2,0.1,0.150505,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.0667,0.0,FOLD,False,1.0667,2.8085,4.9899,CHECK_OR_CALL,False,2.1815,,,,False,
287a1160,7,FLOP,0,22,2,0.083333,0.849495,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,18.1333,19.0,BET_OR_RAISE,False,0.8667,12.983,13.2249,BET_OR_RAISE,False,0.2419,,,,False,
287a1160,8,TURN,0,24,0,0.0,0.931818,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,27.3333,27.3333,BET_OR_RAISE,True,0.0,27.7972,27.7972,BET_OR_RAISE,True,0.0,,,,False,
287a1160,9,TURN,1,28,4,0.125,0.068182,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-5.2,0.0,FOLD,False,5.2,-4.9204,0.0,FOLD,False,4.9204,,,,False,
287a1160,10,TURN,0,36,4,0.1,0.931818,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,40.6667,40.6667,BET_OR_RAISE,True,0.0,33.1634,33.1634,BET_OR_RAISE,True,0.0,,,,False,
287a1160,11,TURN,1,44,4,0.083333,0.068182,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-2.4,0.0,FOLD,False,2.4,-2.8955,1.7083,CHECK_OR_CALL,False,4.6038,,,,False,
287a1160,12,TURN,0,52,4,0.071429,0.931818,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL",CHECK_OR_CALL,True,51.8667,51.8667,CHECK_OR_CALL,True,0.0,47.2502,47.2502,CHECK_OR_CALL,True,0.0,,,,False,
287a1160,13,RIVER,0,56,0,0.0,1.0,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,58.0,62.0,BET_OR_RAISE,False,4.0,56.2379,59.8279,BET_OR_RAISE,False,3.5901,,,,False,
287a1160,14,RIVER,1,56,0,0.0,0.0,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-5.2,-0.6667,CHECK_OR_CALL,False,4.5333,-4.6955,-0.8626,CHECK_OR_CALL,False,3.8329,,,,False,
287a1160,15,RIVER,0,60,4,0.0625,1.0,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,66.6667,BET_OR_RAISE,False,66.6667,0.0,61.0102,BET_OR_RAISE,False,61.0102,,,,False,
70382ab3,0,PREFLOP,1,3,1,0.25,0.8224,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.0,5.3333,BET_OR_RAISE,False,2.3333,2.7935,4.269,BET_OR_RAISE,False,1.4755,,,,False,
70382ab3,1,PREFLOP,0,4,0,0.0,0.1665,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-2.1333,0.4667,CHECK_OR_CALL,False,2.6,1.1446,2.3162,CHECK_OR_CALL,False,1.1716,,,,False,
70382ab3,2,PREFLOP,1,6,2,0.25,0.8193,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,7.0667,7.0667,BET_OR_RAISE,True,0.0,7.2235,7.2235,BET_OR_RAISE,True,0.0,,,,False,
70382ab3,3,PREFLOP,0,10,2,0.166667,0.1688,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.8667,0.0,FOLD,False,1.8667,4.3636,4.3636,BET_OR_RAISE,True,0.0,,,,False,
70382ab3,4,PREFLOP,1,14,2,0.125,0.8364,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,13.7333,13.7333,CHECK_OR_CALL,True,0.0,12.2058,14.0024,BET_OR_RAISE,False,1.7966,,,,False,
70382ab3,5,FLOP,0,16,0,0.0,0.074747,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.5333,2.7333,CHECK_OR_CALL,False,4.2667,7.8135,7.8135,BET_OR_RAISE,True,0.0,,,,False,
70382ab3,6,FLOP,1,18,2,0.1,0.925253,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,18.6667,18.6667,BET_OR_RAISE,True,0.0,13.1058,13.1058,BET_OR_RAISE,True,0.0,,,,False,
