hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
3f8af7d1,0,PREFLOP,1,3,1,0.25,0.2618,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.1333,0.0,FOLD,False,0.1333,0.2895,0.9159,CHECK_OR_CALL,False,0.6264,,,,False,
3f8af7d1,1,PREFLOP,0,6,2,0.25,0.7492,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,7.6,BET_OR_RAISE,False,7.6,0.0,4.0379,BET_OR_RAISE,False,4.0379,,,,False,
4e460025,0,PREFLOP,1,3,1,0.25,0.3455,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.6,0.8,CHECK_OR_CALL,False,2.4,-0.8523,0.0,FOLD,False,0.8523,,,,False,
4e460025,1,PREFLOP,0,6,2,0.25,0.633,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.0,CHECK_OR_CALL,False,4.0,0.0,0.2861,CHECK_OR_CALL,False,0.2861,,,,False,
a6263592,0,PREFLOP,1,3,1,0.25,0.1458,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-1.6,0.0,FOLD,False,1.6,1.6246,1.6246,BET_OR_RAISE,True,0.0,,,,False,
a6263592,1,PREFLOP,0,6,2,0.25,0.8474,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,6.7333,CHECK_OR_CALL,False,6.7333,0.0,7.5627,BET_OR_RAISE,False,7.5627,,,,False,
6688838b,0,PREFLOP,1,3,1,0.25,0.6429,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,4.0667,4.0667,BET_OR_RAISE,True,0.0,2.0795,2.0795,BET_OR_RAISE,True,0.0,,,,False,
6688838b,1,PREFLOP,0,6,2,0.25,0.3555,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.0,FOLD,True,0.0,0.0,2.7221,CHECK_OR_CALL,False,2.7221,,,,False,
0651e0df,0,PREFLOP,1,3,1,0.25,0.3422,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.5333,0.8,CHECK_OR_CALL,False,1.3333,0.5194,0.5194,BET_OR_RAISE,True,0.0,,,,False,
0651e0df,1,PREFLOP,0,6,2,0.25,0.6603,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.4667,CHECK_OR_CALL,False,4.4667,0.0,3.7806,BET_OR_RAISE,False,3.7806,,,,False,
37f94f5c,0,PREFLOP,1,3,1,0.25,0.4156,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-2.0667,1.2,CHECK_OR_CALL,False,3.2667,0.0161,0.0161,BET_OR_RAISE,True,0.0,,,,False,
37f94f5c,1,PREFLOP,0,6,2,0.25,0.5865,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,3.8,BET_OR_RAISE,False,3.8,0.0,2.3178,CHECK_OR_CALL,False,2.3178,,,,False,
7ee60b74,0,PREFLOP,1,3,1,0.25,0.5852,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.7333,3.7333,BET_OR_RAISE,True,0.0,0.406,0.406,BET_OR_RAISE,True,0.0,,,,False,
7ee60b74,1,PREFLOP,0,6,2,0.25,0.4172,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,3.4667,CHECK_OR_CALL,False,3.4667,0.0,2.6904,BET_OR_RAISE,False,2.6904,,,,False,
9df1fda9,0,PREFLOP,1,3,1,0.25,0.3553,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.6,0.6,CHECK_OR_CALL,False,1.2,-0.0207,0.7907,CHECK_OR_CALL,False,0.8114,,,,False,
9df1fda9,1,PREFLOP,0,6,2,0.25,0.6436,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,5.6,BET_OR_RAISE,False,5.6,0.0,3.1779,BET_OR_RAISE,False,3.1779,,,,False,
4b8e2c01,0,PREFLOP,1,3,1,0.25,0.3598,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.9333,0.0,FOLD,False,0.9333,0.1901,0.1901,BET_OR_RAISE,True,0.0,,,,False,
4b8e2c01,1,PREFLOP,0,6,2,0.25,0.6395,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.6,BET_OR_RAISE,False,4.6,0.0,1.0739,BET_OR_RAISE,False,1.0739,,,,False,
63572037,0,PREFLOP,1,3,1,0.25,0.291,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.6667,0.4,CHECK_OR_CALL,False,2.0667,1.1471,1.1471,BET_OR_RAISE,True,0.0,,,,False,
63572037,1,PREFLOP,0,6,2,0.25,0.7127,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.6667,CHECK_OR_CALL,False,4.6667,0.0,1.648,BET_OR_RAISE,False,1.648,,,,False,
a30b7a8e,0,PREFLOP,1,3,1,0.25,0.4198,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.6,1.6,BET_OR_RAISE,True,0.0,0.9336,0.9336,BET_OR_RAISE,True,0.0,,,,False,
a30b7a8e,1,PREFLOP,0,6,2,0.25,0.5731,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.4667,CHECK_OR_CALL,False,4.4667,0.0,3.4987,BET_OR_RAISE,False,3.4987,,,,False,
6906e804,0,PREFLOP,1,3,1,0.25,0.3766,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.6,0.6,BET_OR_RAISE,True,0.0,-0.7361,0.3143,CHECK_OR_CALL,False,1.0503,,,,False,
6906e804,1,PREFLOP,0,6,2,0.25,0.6215,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,5.9333,BET_OR_RAISE,False,5.9333,0.0,3.2288,CHECK_OR_CALL,False,3.2288,,,,False,
69c7170e,0,PREFLOP,1,3,1,0.25,0.6724,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,2.0667,2.8,CHECK_OR_CALL,False,0.7333,-0.0367,1.0007,CHECK_OR_CALL,False,1.0375,,,,False,
69c7170e,1,PREFLOP,0,6,2,0.25,0.3188,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.0,FOLD,True,0.0,0.0,1.402,CHECK_OR_CALL,False,1.402,,,,False,
7f9d37a6,0,PREFLOP,1,3,1,0.25,0.3984,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.1333,1.9333,CHECK_OR_CALL,False,3.0667,0.6366,1.0079,CHECK_OR_CALL,False,0.3713,,,,False,
7f9d37a6,1,PREFLOP,0,6,2,0.25,0.599,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,5.3333,BET_OR_RAISE,False,5.3333,0.0,2.848,BET_OR_RAISE,False,2.848,,,,False,
1dd64597,0,PREFLOP,1,3,1,0.25,0.3917,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.6667,0.6667,BET_OR_RAISE,True,0.0,-1.226,0.0,FOLD,False,1.226,,,,False,
1dd64597,1,PREFLOP,0,6,2,0.25,0.6067,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.3333,BET_OR_RAISE,False,4.3333,0.0,3.9337,BET_OR_RAISE,False,3.9337,,,,False,
d295498d,0,PREFLOP,1,3,1,0.25,0.4366,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.9333,1.2667,CHECK_OR_CALL,False,0.3333,0.481,0.9512,CHECK_OR_CALL,False,0.4701,,,,False,
d295498d,1,PREFLOP,0,6,2,0.25,0.5641,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,3.6667,BET_OR_RAISE,False,3.6667,0.0,2.7853,BET_OR_RAISE,False,2.7853,,,,False,
fc0a7790,0,PREFLOP,1,3,1,0.25,0.3807,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.7333,0.0,FOLD,False,0.7333,2.1575,2.1575,BET_OR_RAISE,True,0.0,,,,False,
fc0a7790,1,PREFLOP,0,6,2,0.25,0.5956,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,5.8,BET_OR_RAISE,False,5.8,0.0,3.7226,CHECK_OR_CALL,False,3.7226,,,,False,
45f0ebe7,0,PREFLOP,1,3,1,0.25,0.2875,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.0,0.7333,CHECK_OR_CALL,False,1.7333,-0.3891,0.2508,CHECK_OR_CALL,False,0.6398,,,,False,
45f0ebe7,1,PREFLOP,0,6,2,0.25,0.7142,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,3.4667,BET_OR_RAISE,False,3.4667,0.0,2.4195,CHECK_OR_CALL,False,2.4195,,,,False,
abf34cb2,0,PREFLOP,1,3,1,0.25,0.3844,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.1333,0.2667,CHECK_OR_CALL,False,0.1333,1.2331,1.6044,CHECK_OR_CALL,False,0.3713,,,,False,
abf34cb2,1,PREFLOP,0,6,2,0.25,0.6208,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,3.7333,CHECK_OR_CALL,False,3.7333,0.0,3.5315,CHECK_OR_CALL,False,3.5315,,,,False,
7bb7324d,0,PREFLOP,1,3,1,0.25,0.5849,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.8,1.8,BET_OR_RAISE,True,0.0,1.1414,1.1414,BET_OR_RAISE,True,0.0,,,,False,
7bb7324d,1,PREFLOP,0,6,2,0.25,0.4113,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,2.1333,CHECK_OR_CALL,False,2.1333,0.0,3.757,BET_OR_RAISE,False,3.757,,,,False,
042653de,0,PREFLOP,1,3,1,0.25,0.4059,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.4667,0.0,FOLD,False,1.4667,-0.55,0.3854,CHECK_OR_CALL,False,0.9355,,,,False,
042653de,1,PREFLOP,0,6,2,0.25,0.5835,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.2,BET_OR_RAISE,False,4.2,0.0,2.6588,CHECK_OR_CALL,False,2.6588,,,,False,
7646a930,0,PREFLOP,1,3,1,0.25,0.3978,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.4,0.0,FOLD,False,1.4,-0.2272,0.343,CHECK_OR_CALL,False,0.5702,,,,False,
7646a930,1,PREFLOP,0,6,2,0.25,0.6051,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,4.0667,BET_OR_RAISE,False,4.0667,0.0,2.2133,CHECK_OR_CALL,False,2.2133,,,,False,
4dd51009,0,PREFLOP,1,3,1,0.25,0.5858,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.9333,2.2,CHECK_OR_CALL,False,1.2667,0.6578,1.1747,CHECK_OR_CALL,False,0.5169,,,,False,
4dd51009,1,PREFLOP,0,6,2,0.25,0.4268,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.9333,CHECK_OR_CALL,False,0.9333,0.0,0.5524,BET_OR_RAISE,False,0.5524,,,,False,
5db46089,0,PREFLOP,1,3,1,0.25,0.4481,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.5333,1.5333,BET_OR_RAISE,True,0.0,-0.8689,0.2796,CHECK_OR_CALL,False,1.1485,,,,False,
5db46089,1,PREFLOP,0,6,2,0.25,0.5453,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,3.4,CHECK_OR_CALL,False,3.4,0.0,0.0734,CHECK_OR_CALL,False,0.0734,,,,False,
