hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
34c4aaba,0,PREFLOP,1,3,1,0.25,0.5737,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.3333,1.3333,CHECK_OR_CALL,True,0.0,0.5028,0.5028,CHECK_OR_CALL,True,0.0,,,,False,
34c4aaba,1,PREFLOP,0,4,0,0.0,0.4302,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.8,2.8,CHECK_OR_CALL,True,0.0,0.8935,0.8935,CHECK_OR_CALL,True,0.0,,,,False,
34c4aaba,2,FLOP,0,4,0,0.0,0.849495,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.4667,6.4667,BET_OR_RAISE,True,0.0,4.008,4.008,BET_OR_RAISE,True,0.0,,,,False,
34c4aaba,3,FLOP,1,6,2,0.25,0.150505,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-1.5333,0.0,FOLD,False,1.5333,1.9727,2.4307,CHECK_OR_CALL,False,0.458,,,,False,
34c4aaba,4,FLOP,0,10,2,0.166667,0.849495,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,10.6,BET_OR_RAISE,False,10.6,0.0,9.0955,CHECK_OR_CALL,False,9.0955,,,,False,
161f8c64,0,PREFLOP,1,3,1,0.25,0.8313,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.2,5.4,BET_OR_RAISE,False,2.2,2.7696,4.7575,BET_OR_RAISE,False,1.9879,,,,False,
161f8c64,1,PREFLOP,0,4,0,0.0,0.1771,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.1333,-0.1333,CHECK_OR_CALL,True,0.0,1.854,1.854,CHECK_OR_CALL,True,0.0,,,,False,
161f8c64,2,FLOP,0,4,0,0.0,0.074747,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-2.3333,-1.6,CHECK_OR_CALL,False,0.7333,2.4672,2.4893,CHECK_OR_CALL,False,0.0221,,,,False,
161f8c64,3,FLOP,1,6,2,0.25,0.925253,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,9.1333,9.1333,BET_OR_RAISE,True,0.0,2.9712,2.9712,BET_OR_RAISE,True,0.0,,,,False,
161f8c64,4,FLOP,0,10,2,0.166667,0.074747,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,True,0.0,0.0,FOLD,True,0.0,0.0,0.0,FOLD,True,0.0,,,,False,
9e801788,0,PREFLOP,1,3,1,0.25,0.3116,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.0667,0.2,BET_OR_RAISE,False,0.1333,0.9317,1.1532,BET_OR_RAISE,False,0.2215,,,,False,
9e801788,1,PREFLOP,0,4,0,0.0,0.6791,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,5.4,5.4,BET_OR_RAISE,True,0.0,2.2137,2.2137,BET_OR_RAISE,True,0.0,,,,False,
9e801788,2,PREFLOP,1,6,2,0.25,0.3106,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.8,0.1333,CHECK_OR_CALL,False,0.9333,1.6833,1.8722,CHECK_OR_CALL,False,0.1888,,,,False,
9e801788,3,PREFLOP,0,10,2,0.166667,0.7022,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,11.4667,BET_OR_RAISE,False,11.4667,0.0,6.3542,BET_OR_RAISE,False,6.3542,,,,False,
52266f26,0,PREFLOP,1,3,1,0.25,0.3145,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.0667,0.0667,CHECK_OR_CALL,True,0.0,0.1151,0.1151,CHECK_OR_CALL,True,0.0,,,,False,
