hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
b21db41c,0,PREFLOP,1,3,1,0.25,0.2618,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.1333,0.0,FOLD,False,0.1333,1.9124,2.0053,CHECK_OR_CALL,False,0.0929,,,,False,
b21db41c,1,PREFLOP,0,6,2,0.25,0.7492,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,7.6,7.6,BET_OR_RAISE,True,0.0,4.6238,4.6238,BET_OR_RAISE,True,0.0,,,,False,
b21db41c,2,PREFLOP,1,10,2,0.166667,0.259,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.2667,0.8,CHECK_OR_CALL,False,0.5333,4.0312,5.3737,CHECK_OR_CALL,False,1.3425,,,,False,
b21db41c,3,PREFLOP,0,14,2,0.125,0.7381,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,15.2,BET_OR_RAISE,False,15.2,0.0,10.1833,CHECK_OR_CALL,False,10.1833,,,,False,
b40535bd,0,PREFLOP,1,3,1,0.25,0.3465,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.2,0.3333,CHECK_OR_CALL,False,1.5333,-0.3876,0.0,FOLD,False,0.3876,,,,False,
b40535bd,1,PREFLOP,0,6,2,0.25,0.6374,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,6.5333,BET_OR_RAISE,False,6.5333,0.0,1.1195,CHECK_OR_CALL,False,1.1195,,,,False,
02c61d82,0,PREFLOP,1,3,1,0.25,0.1481,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-2.8,0.0,FOLD,False,2.8,1.698,1.698,BET_OR_RAISE,True,0.0,,,,False,
02c61d82,1,PREFLOP,0,6,2,0.25,0.8407,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.6,6.6,BET_OR_RAISE,True,0.0,6.1949,6.1949,BET_OR_RAISE,True,0.0,,,,False,
02c61d82,2,PREFLOP,1,10,2,0.166667,0.1573,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-3.4667,0.0,FOLD,False,3.4667,7.7491,7.7491,BET_OR_RAISE,True,0.0,,,,False,
02c61d82,3,PREFLOP,0,14,2,0.125,0.8445,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,15.1333,BET_OR_RAISE,False,15.1333,0.0,15.1919,BET_OR_RAISE,False,15.1919,,,,False,
aa7ae935,0,PREFLOP,1,3,1,0.25,0.6356,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,2.8,3.4,CHECK_OR_CALL,False,0.6,2.2792,2.2792,BET_OR_RAISE,True,0.0,,,,False,
aa7ae935,1,PREFLOP,0,6,2,0.25,0.3658,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.9333,1.6,BET_OR_RAISE,False,0.6667,1.7337,1.7337,CHECK_OR_CALL,True,0.0,,,,False,
aa7ae935,2,FLOP,0,8,0,0.0,0.257071,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.5333,0.5333,CHECK_OR_CALL,True,0.0,1.6494,1.6494,CHECK_OR_CALL,True,0.0,,,,False,
aa7ae935,3,FLOP,1,8,0,0.0,0.742929,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,7.0667,7.0667,BET_OR_RAISE,True,0.0,3.1501,3.8505,CHECK_OR_CALL,False,0.7004,,,,False,
aa7ae935,4,FLOP,0,10,2,0.166667,0.257071,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,1.9333,CHECK_OR_CALL,False,1.9333,0.0,0.5251,CHECK_OR_CALL,False,0.5251,,,,False,
3d1fb62d,0,PREFLOP,1,3,1,0.25,0.3419,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.4,0.0,FOLD,False,0.4,1.0924,1.2745,CHECK_OR_CALL,False,0.1821,,,,False,
3d1fb62d,1,PREFLOP,0,6,2,0.25,0.6577,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,5.4,5.4,BET_OR_RAISE,True,0.0,3.1314,3.1779,CHECK_OR_CALL,False,0.0465,,,,False,
