hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
79969f07,0,PREFLOP,1,3,1,0.25,0.5737,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.3333,1.3333,CHECK_OR_CALL,True,0.0,1.214,1.2751,BET_OR_RAISE,False,0.0611,,,,False,
79969f07,1,PREFLOP,0,4,0,0.0,0.4302,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.7333,2.8,CHECK_OR_CALL,False,1.0667,1.0982,1.5894,CHECK_OR_CALL,False,0.4912,,,,False,
79969f07,2,PREFLOP,1,6,2,0.25,0.5516,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,2.9333,2.9333,BET_OR_RAISE,True,0.0,1.6653,1.6653,BET_OR_RAISE,True,0.0,,,,False,
79969f07,3,PREFLOP,0,10,2,0.166667,0.4352,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,2.9333,3.6,CHECK_OR_CALL,False,0.6667,1.7545,1.7545,BET_OR_RAISE,True,0.0,,,,False,
79969f07,4,PREFLOP,1,14,2,0.125,0.543,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,5.6667,5.6667,CHECK_OR_CALL,True,0.0,4.1965,4.1965,CHECK_OR_CALL,True,0.0,,,,False,
79969f07,5,FLOP,0,16,0,0.0,0.849495,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,15.4667,15.4667,BET_OR_RAISE,True,0.0,14.7264,14.7264,BET_OR_RAISE,True,0.0,,,,False,
79969f07,6,FLOP,1,18,2,0.1,0.150505,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.0667,0.0,FOLD,False,1.0667,0.032,1.3069,CHECK_OR_CALL,False,1.2749,,,,False,
79969f07,7,FLOP,0,22,2,0.083333,0.849495,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,18.1333,19.0,BET_OR_RAISE,False,0.8667,18.8267,18.8267,CHECK_OR_CALL,True,0.0,,,,False,
79969f07,8,TURN,0,24,0,0.0,0.931818,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,27.3333,27.3333,BET_OR_RAISE,True,0.0,26.1659,26.1659,BET_OR_RAISE,True,0.0,,,,False,
79969f07,9,TURN,1,28,4,0.125,0.068182,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-5.2,0.0,FOLD,False,5.2,-5.6154,0.0,FOLD,False,5.6154,,,,False,
79969f07,10,TURN,0,36,4,0.1,0.931818,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,40.6667,40.6667,BET_OR_RAISE,True,0.0,13.9903,14.074,CHECK_OR_CALL,False,0.0837,,,,False,
79969f07,11,TURN,1,44,4,0.083333,0.068182,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-2.4,0.0,FOLD,False,2.4,-6.1624,0.0,FOLD,False,6.1624,,,,False,
79969f07,12,TURN,0,52,4,0.071429,0.931818,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL",CHECK_OR_CALL,True,51.8667,51.8667,CHECK_OR_CALL,True,0.0,44.2023,44.2023,CHECK_OR_CALL,True,0.0,,,,False,
79969f07,13,RIVER,0,56,0,0.0,1.0,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,58.0,62.0,BET_OR_RAISE,False,4.0,56.1429,59.8279,BET_OR_RAISE,False,3.6851,,,,False,
79969f07,14,RIVER,1,56,0,0.0,0.0,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-5.2,-0.6667,CHECK_OR_CALL,False,4.5333,-4.3539,-0.5698,CHECK_OR_CALL,False,3.7841,,,,False,
79969f07,15,RIVER,0,60,4,0.0625,1.0,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,66.6667,BET_OR_RAISE,False,66.6667,0.0,61.1507,BET_OR_RAISE,False,61.1507,,,,False,
1fd6051e,0,PREFLOP,1,3,1,0.25,0.8224,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.0,5.3333,BET_OR_RAISE,False,2.3333,3.1208,4.3781,BET_OR_RAISE,False,1.2573,,,,False,
1fd6051e,1,PREFLOP,0,4,0,0.0,0.1665,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-2.1333,0.4667,CHECK_OR_CALL,False,2.6,2.0243,2.2184,CHECK_OR_CALL,False,0.1941,,,,False,
1fd6051e,2,PREFLOP,1,6,2,0.25,0.8193,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,7.0667,7.0667,BET_OR_RAISE,True,0.0,6.9713,6.9713,BET_OR_RAISE,True,0.0,,,,False,
1fd6051e,3,PREFLOP,0,10,2,0.166667,0.1688,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.8667,0.0,FOLD,False,1.8667,3.2726,3.2726,BET_OR_RAISE,True,0.0,,,,False,
1fd6051e,4,PREFLOP,1,14,2,0.125,0.8364,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,13.7333,13.7333,CHECK_OR_CALL,True,0.0,11.8461,13.4028,BET_OR_RAISE,False,1.5567,,,,False,
1fd6051e,5,FLOP,0,16,0,0.0,0.074747,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.5333,2.7333,CHECK_OR_CALL,False,4.2667,6.4427,7.8564,CHECK_OR_CALL,False,1.4138,,,,False,
1fd6051e,6,FLOP,1,18,2,0.1,0.925253,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,18.6667,18.6667,BET_OR_RAISE,True,0.0,15.1086,15.1086,BET_OR_RAISE,True,0.0,,,,False,
1fd6051e,7,FLOP,0,22,2,0.083333,0.074747,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,False,2.3333,2.3333,CHECK_OR_CALL,True,0.0,1.6338,1.6338,CHECK_OR_CALL,True,0.0,,,,False,
1fd6051e,8,TURN,0,24,0,0.0,0.045455,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-6.2667,-2.0,CHECK_OR_CALL,False,4.2667,4.4685,7.7559,CHECK_OR_CALL,False,3.2874,,,,False,
1fd6051e,9,TURN,1,28,4,0.125,0.954545,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,32.8,32.8,BET_OR_RAISE,True,0.0,21.5001,21.5001,BET_OR_RAISE,True,0.0,,,,False,
1fd6051e,10,TURN,0,36,4,0.1,0.045455,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-8.5333,0.0,FOLD,False,8.5333,-4.405,0.0,FOLD,False,4.405,,,,False,
1fd6051e,11,TURN,1,44,4,0.083333,0.954545,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,45.8667,45.8667,BET_OR_RAISE,True,0.0,9.6729,10.375,CHECK_OR_CALL,False,0.7021,,,,False,
