hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
15b2e00f,0,PREFLOP,1,3,1,0.25,0.3446,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.2,0.2,BET_OR_RAISE,True,0.0,0.4104,0.5254,CHECK_OR_CALL,False,0.1149,,,,False,
15b2e00f,1,PREFLOP,0,6,2,0.25,0.6528,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.0,6.0,BET_OR_RAISE,False,3.0,3.5916,3.9694,BET_OR_RAISE,False,0.3778,,,,False,
15b2e00f,2,FLOP,0,8,0,0.0,0.609596,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,5.8,6.4,CHECK_OR_CALL,False,0.6,9.5558,9.5558,BET_OR_RAISE,True,0.0,,,,False,
15b2e00f,3,FLOP,1,10,2,0.166667,0.390404,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.9333,3.9333,CHECK_OR_CALL,False,0.0,6.518,7.3658,CHECK_OR_CALL,False,0.8478,,,,False,
15b2e00f,4,FLOP,0,14,2,0.125,0.609596,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,9.8667,CHECK_OR_CALL,False,9.8667,0.0,14.2661,BET_OR_RAISE,False,14.2661,,,,False,
f117d0c6,0,PREFLOP,1,3,1,0.25,0.4729,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.8,0.8,BET_OR_RAISE,True,0.0,0.7235,1.182,CHECK_OR_CALL,False,0.4585,,,,False,
f117d0c6,1,PREFLOP,0,6,2,0.25,0.5294,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.7333,1.7333,CHECK_OR_CALL,True,0.0,3.0855,3.6759,BET_OR_RAISE,False,0.5904,,,,False,
f117d0c6,2,FLOP,0,8,0,0.0,0.386869,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.7333,3.6667,CHECK_OR_CALL,False,1.9333,5.8297,5.8297,BET_OR_RAISE,True,0.0,,,,False,
f117d0c6,3,FLOP,1,10,2,0.166667,0.613131,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,9.4667,9.4667,BET_OR_RAISE,True,0.0,8.4702,8.4702,BET_OR_RAISE,True,0.0,,,,False,
f117d0c6,4,FLOP,0,14,2,0.125,0.386869,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,2.5333,BET_OR_RAISE,False,2.5333,0.0,7.2684,BET_OR_RAISE,False,7.2684,,,,False,
