hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
24ccb04b,0,PREFLOP,1,3,1,0.25,0.2618,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.1333,0.0,FOLD,False,0.1333,2.2014,2.4944,CHECK_OR_CALL,False,0.293,,,,False,
24ccb04b,1,PREFLOP,0,6,2,0.25,0.7492,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,7.6,7.6,BET_OR_RAISE,True,0.0,4.2681,4.2681,BET_OR_RAISE,True,0.0,,,,False,
24ccb04b,2,PREFLOP,1,10,2,0.166667,0.259,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.2667,0.8,CHECK_OR_CALL,False,0.5333,6.3345,7.1225,CHECK_OR_CALL,False,0.788,,,,False,
24ccb04b,3,PREFLOP,0,14,2,0.125,0.7381,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,15.2,15.2,BET_OR_RAISE,True,0.0,7.7315,9.6046,CHECK_OR_CALL,False,1.873,,,,False,
24ccb04b,4,PREFLOP,1,18,2,0.1,0.2541,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL",CHECK_OR_CALL,True,0.8,0.8,CHECK_OR_CALL,True,0.0,10.8395,10.8395,CHECK_OR_CALL,True,0.0,,,,False,
24ccb04b,5,FLOP,0,20,0,0.0,0.59596,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,13.0667,13.0667,BET_OR_RAISE,True,0.0,4.339,5.4209,CHECK_OR_CALL,False,1.0819,,,,False,
24ccb04b,6,FLOP,1,22,2,0.083333,0.40404,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,5.6667,10.4,CHECK_OR_CALL,False,4.7333,14.8178,14.8178,BET_OR_RAISE,True,0.0,,,,False,
24ccb04b,7,FLOP,0,26,2,0.071429,0.59596,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,14.8667,14.8667,BET_OR_RAISE,True,0.0,15.6312,15.6312,BET_OR_RAISE,True,0.0,,,,False,
24ccb04b,8,FLOP,1,30,2,0.0625,0.40404,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,15.2,15.2,BET_OR_RAISE,True,0.0,12.5784,12.6265,CHECK_OR_CALL,False,0.0481,,,,False,
24ccb04b,9,FLOP,0,34,2,0.055556,0.59596,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL",CHECK_OR_CALL,True,20.3333,20.3333,CHECK_OR_CALL,True,0.0,6.3496,6.3496,CHECK_OR_CALL,True,0.0,,,,False,
24ccb04b,10,TURN,0,36,0,0.0,0.681818,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,26.8,28.6,CHECK_OR_CALL,False,1.8,25.403,26.6839,CHECK_OR_CALL,False,1.2809,,,,False,
