hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
dbdf88d3,0,PREFLOP,1,3,1,0.25,0.5737,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.3333,1.3333,CHECK_OR_CALL,True,0.0,0.3519,0.3519,CHECK_OR_CALL,True,0.0,,,,False,
dbdf88d3,1,PREFLOP,0,4,0,0.0,0.4302,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.8,2.8,CHECK_OR_CALL,True,0.0,1.2774,1.2774,CHECK_OR_CALL,True,0.0,,,,False,
dbdf88d3,2,FLOP,0,4,0,0.0,0.849495,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,4.9333,6.4667,BET_OR_RAISE,False,1.5333,3.7187,4.7253,BET_OR_RAISE,False,1.0066,,,,False,
dbdf88d3,3,FLOP,1,4,0,0.0,0.150505,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.7333,-0.5333,CHECK_OR_CALL,False,1.2,-1.3584,-0.2923,CHECK_OR_CALL,False,1.0661,,,,False,
dbdf88d3,4,FLOP,0,6,2,0.25,0.849495,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,7.3333,BET_OR_RAISE,False,7.3333,0.0,5.1406,BET_OR_RAISE,False,5.1406,,,,False,
35b03b0b,0,PREFLOP,1,3,1,0.25,0.8313,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.6667,4.2667,BET_OR_RAISE,False,0.6,3.2966,4.1688,BET_OR_RAISE,False,0.8722,,,,False,
35b03b0b,1,PREFLOP,0,4,0,0.0,0.1771,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-1.1333,-0.4,CHECK_OR_CALL,False,0.7333,2.7973,2.7973,BET_OR_RAISE,True,0.0,,,,False,
35b03b0b,2,PREFLOP,1,6,2,0.25,0.8241,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.5333,6.5333,BET_OR_RAISE,True,0.0,7.2308,7.2308,BET_OR_RAISE,True,0.0,,,,False,
35b03b0b,3,PREFLOP,0,10,2,0.166667,0.1776,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,0.0,FOLD,True,0.0,0.0,5.9006,CHECK_OR_CALL,False,5.9006,,,,False,
d047f980,0,PREFLOP,1,3,1,0.25,0.3106,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.8667,0.0,FOLD,False,0.8667,1.4632,1.4632,CHECK_OR_CALL,True,0.0,,,,False,
d047f980,1,PREFLOP,0,4,0,0.0,0.7022,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.8667,4.2,CHECK_OR_CALL,False,0.3333,2.6306,2.6306,BET_OR_RAISE,True,0.0,,,,False,
d047f980,2,PREFLOP,1,6,2,0.25,0.3216,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-2.0,0.9333,CHECK_OR_CALL,False,2.9333,0.7383,2.0591,CHECK_OR_CALL,False,1.3208,,,,False,
d047f980,3,PREFLOP,0,10,2,0.166667,0.6865,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,6.9333,CHECK_OR_CALL,False,6.9333,0.0,4.9916,BET_OR_RAISE,False,4.9916,,,,False,
4a3ccbd5,0,PREFLOP,1,3,1,0.25,0.3187,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.7333,0.0,FOLD,False,0.7333,-0.5813,0.0,FOLD,False,0.5813,,,,False,
4a3ccbd5,1,PREFLOP,0,4,0,0.0,0.6838,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,2.8,4.0667,BET_OR_RAISE,False,1.2667,2.8765,3.2182,BET_OR_RAISE,False,0.3417,,,,False,
4a3ccbd5,2,FLOP,0,4,0,0.0,0.824242,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,4.2,6.2,BET_OR_RAISE,False,2.0,4.8663,6.8567,BET_OR_RAISE,False,1.9904,,,,False,
4a3ccbd5,3,FLOP,1,4,0,0.0,0.175758,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.2667,-0.2667,BET_OR_RAISE,True,0.0,0.8862,1.6431,CHECK_OR_CALL,False,0.7569,,,,False,
4a3ccbd5,4,FLOP,0,6,2,0.25,0.824242,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,6.5333,6.5333,CHECK_OR_CALL,True,0.0,6.4546,7.1889,BET_OR_RAISE,False,0.7344,,,,False,
4a3ccbd5,5,TURN,0,8,0,0.0,0.886364,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,9.6,10.4,BET_OR_RAISE,False,0.8,9.3529,12.1909,BET_OR_RAISE,False,2.838,,,,False,
4a3ccbd5,6,TURN,1,8,0,0.0,0.113636,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.6667,0.6667,CHECK_OR_CALL,True,0.0,5.9705,8.6675,BET_OR_RAISE,False,2.697,,,,False,
4a3ccbd5,7,RIVER,0,8,0,0.0,1.0,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,11.8667,14.5333,BET_OR_RAISE,False,2.6667,10.1063,13.3665,BET_OR_RAISE,False,3.2602,,,,False,
4a3ccbd5,8,RIVER,1,8,0,0.0,0.0,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-7.0667,-3.8667,CHECK_OR_CALL,False,3.2,3.611,3.9468,CHECK_OR_CALL,False,0.3358,,,,False,
4a3ccbd5,9,RIVER,0,12,4,0.25,1.0,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,14.4,19.2,BET_OR_RAISE,False,4.8,14.1716,18.0244,BET_OR_RAISE,False,3.8528,,,,False,
867fa323,0,PREFLOP,1,3,1,0.25,0.1226,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,False,-2.0,0.0,FOLD,False,2.0,0.9473,1.5482,BET_OR_RAISE,False,0.6008,,,,False,
867fa323,1,PREFLOP,0,4,0,0.0,0.8862,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.0,6.0,BET_OR_RAISE,True,0.0,6.1344,6.1344,BET_OR_RAISE,True,0.0,,,,False,
867fa323,2,PREFLOP,1,6,2,0.25,0.1242,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-4.1333,0.0,FOLD,False,4.1333,2.2804,2.9693,CHECK_OR_CALL,False,0.6889,,,,False,
867fa323,3,PREFLOP,0,10,2,0.166667,0.8752,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,9.9333,10.0,CHECK_OR_CALL,False,0.0667,11.1306,11.1306,BET_OR_RAISE,True,0.0,,,,False,
867fa323,4,PREFLOP,1,14,2,0.125,0.1323,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-1.0,0.0,FOLD,False,1.0,6.3804,6.3804,CHECK_OR_CALL,True,0.0,,,,False,
867fa323,5,FLOP,0,16,0,0.0,0.801515,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,14.2,15.6,BET_OR_RAISE,False,1.4,12.0739,13.9004,BET_OR_RAISE,False,1.8265,,,,False,
867fa323,6,FLOP,1,16,0,0.0,0.198485,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,0.6667,2.6667,CHECK_OR_CALL,False,2.0,10.529,10.529,BET_OR_RAISE,True,0.0,,,,False,
867fa323,7,FLOP,0,18,2,0.1,0.801515,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,16.0667,BET_OR_RAISE,False,16.0667,0.0,15.4143,BET_OR_RAISE,False,15.4143,,,,False,
480671b8,0,PREFLOP,1,3,1,0.25,0.3161,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-1.0667,0.9333,BET_OR_RAISE,False,2.0,0.1931,0.1931,CHECK_OR_CALL,True,0.0,,,,False,
480671b8,1,PREFLOP,0,4,0,0.0,0.6831,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.5333,4.3333,BET_OR_RAISE,False,0.8,2.8212,2.8212,CHECK_OR_CALL,True,0.0,,,,False,
480671b8,2,FLOP,0,4,0,0.0,0.985859,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,5.8,7.5333,BET_OR_RAISE,False,1.7333,4.1676,5.3597,BET_OR_RAISE,False,1.1921,,,,False,
480671b8,3,FLOP,1,4,0,0.0,0.014141,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-3.6667,-1.8,CHECK_OR_CALL,False,1.8667,-0.1582,0.6538,CHECK_OR_CALL,False,0.8121,,,,False,
480671b8,4,FLOP,0,6,2,0.25,0.985859,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,7.0667,9.6667,BET_OR_RAISE,False,2.6,5.8931,6.9152,BET_OR_RAISE,False,1.0221,,,,False,
