hand_id,decision_idx,street,player_to_act,pot,bet_to_call,pot_odds,equity_truth,agent_action,legal_actions,threshold_call,equity_threshold_correct,ev_truth_chosen,ev_truth_best,ev_truth_best_action,ev_truth_optimal,ev_truth_regret,ev_oracle_chosen,ev_oracle_best,ev_oracle_best_action,ev_oracle_optimal,ev_oracle_regret,ev_belief_chosen,ev_belief_best,ev_belief_best_action,ev_belief_optimal,ev_belief_regret
0f67eb53,0,PREFLOP,1,3,1,0.25,0.5737,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,1.3333,1.3333,CHECK_OR_CALL,True,0.0,0.4597,0.4597,CHECK_OR_CALL,True,0.0,,,,False,
0f67eb53,1,PREFLOP,0,4,0,0.0,0.4302,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,1.7333,2.8,CHECK_OR_CALL,False,1.0667,0.9542,1.1814,CHECK_OR_CALL,False,0.2272,,,,False,
0f67eb53,2,PREFLOP,1,6,2,0.25,0.5516,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,2.9333,2.9333,BET_OR_RAISE,True,0.0,0.2158,0.8535,CHECK_OR_CALL,False,0.6378,,,,False,
0f67eb53,3,PREFLOP,0,10,2,0.166667,0.4352,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,3.6,CHECK_OR_CALL,False,3.6,0.0,2.9389,BET_OR_RAISE,False,2.9389,,,,False,
c54402f7,0,PREFLOP,1,3,1,0.25,0.8241,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,3.4,5.5333,BET_OR_RAISE,False,2.1333,3.389,5.1079,BET_OR_RAISE,False,1.7189,,,,False,
c54402f7,1,PREFLOP,0,4,0,0.0,0.1776,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.6,-0.6,CHECK_OR_CALL,True,0.0,2.8133,3.2382,BET_OR_RAISE,False,0.4248,,,,False,
c54402f7,2,FLOP,0,4,0,0.0,0.074747,CHECK_OR_CALL,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.7333,-0.7333,CHECK_OR_CALL,True,0.0,-0.4805,-0.4805,CHECK_OR_CALL,True,0.0,,,,False,
c54402f7,3,FLOP,1,4,0,0.0,0.925253,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.3333,6.3333,BET_OR_RAISE,True,0.0,2.9387,2.9387,BET_OR_RAISE,True,0.0,,,,False,
c54402f7,4,FLOP,0,6,2,0.25,0.074747,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,True,0.0,0.0,FOLD,True,0.0,0.0,0.0,FOLD,True,0.0,,,,False,
df9a6ff2,0,PREFLOP,1,3,1,0.25,0.3106,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,-0.8667,0.0,FOLD,False,0.8667,1.24,1.5964,BET_OR_RAISE,False,0.3564,,,,False,
df9a6ff2,1,PREFLOP,0,4,0,0.0,0.7022,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,3.2667,4.2667,CHECK_OR_CALL,False,1.0,2.3937,2.4302,CHECK_OR_CALL,False,0.0364,,,,False,
df9a6ff2,2,PREFLOP,1,6,2,0.25,0.3216,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-2.0,0.8667,CHECK_OR_CALL,False,2.8667,0.9415,0.9415,BET_OR_RAISE,True,0.0,,,,False,
df9a6ff2,3,PREFLOP,0,10,2,0.166667,0.6865,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,5.1333,CHECK_OR_CALL,False,5.1333,0.0,5.3668,BET_OR_RAISE,False,5.3668,,,,False,
ef14ee74,0,PREFLOP,1,3,1,0.25,0.3187,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,True,0.2,0.2,CHECK_OR_CALL,True,0.0,-0.2406,0.0,FOLD,False,0.2406,,,,False,
ef14ee74,1,PREFLOP,0,4,0,0.0,0.6838,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,4.2667,4.2667,BET_OR_RAISE,True,0.0,2.5644,2.5644,BET_OR_RAISE,True,0.0,,,,False,
ef14ee74,2,PREFLOP,1,6,2,0.25,0.3213,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,-0.3333,1.0667,CHECK_OR_CALL,False,1.4,-0.1212,0.3729,CHECK_OR_CALL,False,0.4941,,,,False,
ef14ee74,3,PREFLOP,0,10,2,0.166667,0.6732,FOLD,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,False,0.0,8.5333,BET_OR_RAISE,False,8.5333,0.0,4.835,BET_OR_RAISE,False,4.835,,,,False,
2942f742,0,PREFLOP,1,3,1,0.25,0.1242,CHECK_OR_CALL,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,False,-2.4,0.0,FOLD,False,2.4,1.5155,1.5155,CHECK_OR_CALL,True,0.0,,,,False,
2942f742,1,PREFLOP,0,4,0,0.0,0.8752,BET_OR_RAISE,"CHECK_OR_CALL,BET_OR_RAISE",CHECK_OR_CALL,,6.1333,6.1333,BET_OR_RAISE,True,0.0,5.5567,5.5567,BET_OR_RAISE,True,0.0,,,,False,
2942f742,2,PREFLOP,1,6,2,0.25,0.1323,BET_OR_RAISE,"FOLD,CHECK_OR_CALL,BET_OR_RAISE",FOLD,,-3.2,0.0,FOLD,False,3.2,0.7887,1.6143,CHECK_OR_CALL,False,0.8256,,,,False,
