source_idx,target_idx,layer,component_mode,head_idx,source_hand,source_dec,target_hand,target_dec,expected_target_verb_id,expected_target_verb_tok,patched_top1_id,patched_top1_tok,patched_top1_group,delta_check_minus_fold,patched_GROUP_CHECK_CALL,patched_GROUP_FOLD,patched_GROUP_BET_RAISE
0,0,14,residual,,b3c594b5,2,207ff361,2,1070,F,1070,F,FOLD,2.1185,25.6300,28.0000,22.2517
1,0,14,residual,,49af524b,1,207ff361,2,1070,F,1070,F,FOLD,2.3675,26.0039,28.1250,22.5014
2,0,14,residual,,0a3ee396,4,207ff361,2,1070,F,1070,F,FOLD,0.9976,24.8840,28.3750,21.8771
3,0,14,residual,,5db85f5e,2,207ff361,2,1070,F,1070,F,FOLD,1.4948,25.5063,28.5000,21.8784
4,0,14,residual,,5fd9af8f,1,207ff361,2,1070,F,1070,F,FOLD,2.2457,25.7571,28.0000,22.8760
5,0,14,residual,,39e14634,2,207ff361,2,1070,F,1070,F,FOLD,1.4956,25.5071,28.5000,21.8786
6,0,14,residual,,d8ee7de6,2,207ff361,2,1070,F,1070,F,FOLD,1.8691,25.6305,28.2500,22.2523
7,0,14,residual,,10edf7bd,1,207ff361,2,1070,F,1070,F,FOLD,2.6180,26.2544,28.1250,23.0009
8,0,14,residual,,49af524b,4,207ff361,2,1070,F,1070,F,FOLD,1.8698,25.6312,28.2500,22.5015
9,0,14,residual,,0a3ee396,1,207ff361,2,1070,F,1070,F,FOLD,2.6171,26.1285,28.0000,22.5013
0,0,14,attn,,b3c594b5,2,207ff361,2,1070,F,1070,F,FOLD,0.2487,24.7601,29.0000,21.2539
1,0,14,attn,,49af524b,1,207ff361,2,1070,F,1070,F,FOLD,0.4976,24.8840,28.8750,21.2540
2,0,14,attn,,0a3ee396,4,207ff361,2,1070,F,1070,F,FOLD,0.8716,24.8830,28.5000,21.5036
3,0,14,attn,,5db85f5e,2,207ff361,2,1070,F,1070,F,FOLD,-0.1218,24.3896,29.0000,21.0054
4,0,14,attn,,5fd9af8f,1,207ff361,2,1070,F,1070,F,FOLD,1.2488,25.0103,28.2500,21.8777
5,0,14,attn,,39e14634,2,207ff361,2,1070,F,1070,F,FOLD,-0.1218,24.3896,29.0000,21.0057
6,0,14,attn,,d8ee7de6,2,207ff361,2,1070,F,1070,F,FOLD,0.6237,24.8851,28.7500,21.0052
7,0,14,attn,,10edf7bd,1,207ff361,2,1070,F,1070,F,FOLD,1.3716,25.2580,28.3750,21.7532
8,0,14,attn,,49af524b,4,207ff361,2,1070,F,1070,F,FOLD,0.3750,24.6365,28.7500,21.2545
9,0,14,attn,,0a3ee396,1,207ff361,2,1070,F,1070,F,FOLD,0.4987,24.8852,28.8750,21.3790
0,0,14,mlp,,b3c594b5,2,207ff361,2,1070,F,1070,F,FOLD,-0.6218,24.3896,29.5000,21.6293
1,0,14,mlp,,49af524b,1,207ff361,2,1070,F,1070,F,FOLD,-0.6200,24.2665,29.3750,21.5054
2,0,14,mlp,,0a3ee396,4,207ff361,2,1070,F,1070,F,FOLD,-1.3655,23.8960,29.7500,20.8812
3,0,14,mlp,,5db85f5e,2,207ff361,2,1070,F,1070,F,FOLD,-0.6219,24.5145,29.6250,21.8786
4,0,14,mlp,,5fd9af8f,1,207ff361,2,1070,F,1070,F,FOLD,-0.7450,24.2664,29.5000,21.2554
5,0,14,mlp,,39e14634,2,207ff361,2,1070,F,1070,F,FOLD,-0.6219,24.3895,29.5000,21.7535
6,0,14,mlp,,d8ee7de6,2,207ff361,2,1070,F,1070,F,FOLD,-0.7450,24.2664,29.5000,21.5042
7,0,14,mlp,,10edf7bd,1,207ff361,2,1070,F,1070,F,FOLD,-0.4968,24.5146,29.5000,21.5049
8,0,14,mlp,,49af524b,4,207ff361,2,1070,F,1070,F,FOLD,-0.7450,24.2664,29.5000,21.6293
9,0,14,mlp,,0a3ee396,1,207ff361,2,1070,F,1070,F,FOLD,-0.6219,24.3895,29.5000,21.7543
0,0,14,head_subset,9+20+21,b3c594b5,2,207ff361,2,1070,F,1070,F,FOLD,1.4958,25.2572,28.2500,21.6297
1,0,14,head_subset,9+20+21,49af524b,1,207ff361,2,1070,F,1070,F,FOLD,1.2466,25.1331,28.3750,21.6294
2,0,14,head_subset,9+20+21,0a3ee396,4,207ff361,2,1070,F,1070,F,FOLD,0.9976,25.0090,28.5000,21.2557
3,0,14,head_subset,9+20+21,5db85f5e,2,207ff361,2,1070,F,1070,F,FOLD,1.7442,25.6306,28.3750,21.8789
4,0,14,head_subset,9+20+21,5fd9af8f,1,207ff361,2,1070,F,1070,F,FOLD,0.8752,24.7616,28.3750,21.3802
5,0,14,head_subset,9+20+21,39e14634,2,207ff361,2,1070,F,1070,F,FOLD,1.7449,25.5063,28.2500,21.7546
6,0,14,head_subset,9+20+21,d8ee7de6,2,207ff361,2,1070,F,1070,F,FOLD,1.7442,25.5056,28.2500,21.7546
7,0,14,head_subset,9+20+21,10edf7bd,1,207ff361,2,1070,F,1070,F,FOLD,1.2488,25.0103,28.2500,21.5048
8,0,14,head_subset,9+20+21,49af524b,4,207ff361,2,1070,F,1070,F,FOLD,1.3716,25.1330,28.2500,21.6297
9,0,14,head_subset,9+20+21,0a3ee396,1,207ff361,2,1070,F,1070,F,FOLD,1.3717,25.2581,28.3750,21.7542
0,0,14,head,20,b3c594b5,2,207ff361,2,1070,F,1070,F,FOLD,0.6238,24.7602,28.6250,21.2563
1,0,14,head,20,49af524b,1,207ff361,2,1070,F,1070,F,FOLD,0.5001,24.6365,28.6250,21.2563
2,0,14,head,20,0a3ee396,4,207ff361,2,1070,F,1070,F,FOLD,0.6251,24.7615,28.6250,21.3802
3,0,14,head,20,5db85f5e,2,207ff361,2,1070,F,1070,F,FOLD,0.6238,24.7602,28.6250,21.2567
4,0,14,head,20,5fd9af8f,1,207ff361,2,1070,F,1070,F,FOLD,0.3766,24.5130,28.6250,21.1319
5,0,14,head,20,39e14634,2,207ff361,2,1070,F,1070,F,FOLD,0.7477,24.8841,28.6250,21.2563
6,0,14,head,20,d8ee7de6,2,207ff361,2,1070,F,1070,F,FOLD,0.7476,24.8840,28.6250,21.2567
7,0,14,head,20,10edf7bd,1,207ff361,2,1070,F,1070,F,FOLD,0.5016,24.6380,28.6250,21.2563
8,0,14,head,20,49af524b,4,207ff361,2,1070,F,1070,F,FOLD,0.5001,24.6365,28.6250,21.1317
9,0,14,head,20,0a3ee396,1,207ff361,2,1070,F,1070,F,FOLD,0.5001,24.6366,28.6250,21.2563
0,0,14,head,21,b3c594b5,2,207ff361,2,1070,F,1070,F,FOLD,0.3726,24.8840,29.0000,21.5044
1,0,14,head,21,49af524b,1,207ff361,2,1070,F,1070,F,FOLD,0.2476,24.8840,29.1250,21.5043
2,0,14,head,21,0a3ee396,4,207ff361,2,1070,F,1070,F,FOLD,0.2487,24.8851,29.1250,21.5042
3,0,14,head,21,5db85f5e,2,207ff361,2,1070,F,1070,F,FOLD,0.4976,25.0090,29.0000,21.5044
4,0,14,head,21,5fd9af8f,1,207ff361,2,1070,F,1070,F,FOLD,0.3738,24.8852,29.0000,21.3796
5,0,14,head,21,39e14634,2,207ff361,2,1070,F,1070,F,FOLD,0.4966,25.0080,29.0000,21.5046
6,0,14,head,21,d8ee7de6,2,207ff361,2,1070,F,1070,F,FOLD,0.6226,25.0090,28.8750,21.6290
7,0,14,head,21,10edf7bd,1,207ff361,2,1070,F,1070,F,FOLD,0.3738,24.8852,29.0000,21.5041
8,0,14,head,21,49af524b,4,207ff361,2,1070,F,1070,F,FOLD,0.4976,24.8840,28.8750,21.5045
9,0,14,head,21,0a3ee396,1,207ff361,2,1070,F,1070,F,FOLD,0.3738,24.8852,29.0000,21.5044
0,0,14,head,9,b3c594b5,2,207ff361,2,1070,F,1070,F,FOLD,0.1250,24.7614,29.1250,21.6290
1,0,14,head,9,49af524b,1,207ff361,2,1070,F,1070,F,FOLD,0.1250,24.7615,29.1250,21.6291
2,0,14,head,9,0a3ee396,4,207ff361,2,1070,F,1070,F,FOLD,0.0000,24.7614,29.2500,21.6290
3,0,14,head,9,5db85f5e,2,207ff361,2,1070,F,1070,F,FOLD,0.1250,24.7614,29.1250,21.6291
4,0,14,head,9,5fd9af8f,1,207ff361,2,1070,F,1070,F,FOLD,0.0000,24.7614,29.2500,21.5046
5,0,14,head,9,39e14634,2,207ff361,2,1070,F,1070,F,FOLD,0.1250,24.7614,29.1250,21.5046
6,0,14,head,9,d8ee7de6,2,207ff361,2,1070,F,1070,F,FOLD,0.1250,24.7614,29.1250,21.6293
7,0,14,head,9,10edf7bd,1,207ff361,2,1070,F,1070,F,FOLD,0.1250,24.7615,29.1250,21.6292
8,0,14,head,9,49af524b,4,207ff361,2,1070,F,1070,F,FOLD,0.1250,24.7615,29.1250,21.6293
