file,hand_id,decision_idx,street,opp_action,pot_bucket,pot_total,js_cardonly,js_strategyaware,js_oracles,llm_trash,oracle_trash,llm_strong,oracle_strong,belief_sum_raw
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,f35a247a,1,PREFLOP,AGGRESSIVE,small,6,0.6018069955827275,0.5867844283640173,0.02646993079976959,0.0,0.6277114786687924,0.46666666666666656,0.05595388895286461,1.5000000000000004
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,f35a247a,2,FLOP,AGGRESSIVE,small,8,0.3710843737987794,0.38845816992714277,0.0269679575895068,1.0,0.6268776603048193,0.0,0.06338047507895102,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,f35a247a,4,FLOP,AGGRESSIVE,medium,14,0.3710843737987794,0.3996807588193675,0.04678593090626472,1.0,0.6085042191298068,0.0,0.07007769699421612,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,f35a247a,5,TURN,AGGRESSIVE,medium,16,0.3722134094711194,0.40138406649925146,0.047691834913441936,1.0,0.6057009890187967,0.0,0.07346342608065577,0.8
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,f35a247a,7,RIVER,PASSIVE,medium,24,0.3707055767577857,0.3604321298755784,0.024790191298498923,1.0,0.6719028890381226,0.0,0.049471829439069304,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,f35a247a,9,RIVER,AGGRESSIVE,large,36,0.3707055767577857,0.37217321966682143,0.014472126333914665,1.0,0.6532045300000769,0.0,0.0552570210312382,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,9ccbbc19,1,PREFLOP,AGGRESSIVE,small,6,0.37022377344268287,0.38773170337857127,0.026574618036469138,1.0,0.6280609227724212,0.0,0.07106047623070506,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,9ccbbc19,2,FLOP,AGGRESSIVE,small,8,0.36586980259683544,0.3831415200647858,0.02661574913243541,1.0,0.6355190770137226,0.0,0.06653832188050238,0.35
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,9ccbbc19,4,FLOP,AGGRESSIVE,medium,14,0.36586980259683544,0.3960305298203893,0.04773111784020437,1.0,0.6144990714032598,0.0,0.0738353910583493,0.8
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,9c35a027,1,PREFLOP,AGGRESSIVE,small,6,0.43386902343399325,0.41776751151198216,0.026001682056184017,0.13793103448275862,0.6341528497095109,0.3103448275862069,0.0473516319574999,1.4500000000000002
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,9c35a027,2,FLOP,AGGRESSIVE,small,8,0.5682929315777298,0.5585610286746712,0.0259935004924758,0.08333333333333333,0.6461032029695126,0.49999999999999994,0.04717338456982698,1.2000000000000004
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,9c35a027,4,FLOP,AGGRESSIVE,small,10,0.7708273468208348,0.7639882189598595,0.05799855481106065,0.0,0.628481473666347,0.8,0.05290069351328235,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,413b533a,1,PREFLOP,AGGRESSIVE,small,6,0.36766871073965357,0.385006184427437,0.02663843768889543,1.0,0.6324932209955458,0.0,0.0674208309122602,0.9
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,11b97f6b,1,PREFLOP,AGGRESSIVE,small,6,0.7374796279369931,0.7307364273588275,0.02619375508639471,0.0,0.630446382013752,0.5,0.052120344881946994,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,11b97f6b,2,FLOP,AGGRESSIVE,small,8,0.3693495916074981,0.3866192957781054,0.026735482269656812,1.0,0.6298712894407889,0.0,0.059039272517479674,0.8
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,11b97f6b,4,FLOP,AGGRESSIVE,small,10,0.5995364018245675,0.5759939635122312,0.057671069781888934,0.0,0.6150577194671667,0.47999999999999987,0.06553837208506966,1.2500000000000002
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,2c27a7ff,1,PREFLOP,AGGRESSIVE,small,6,0.3748048131879636,0.39226699987412894,0.026321232828946776,1.0,0.6206613713534416,0.0,0.06718654821569647,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,e127f1ab,1,PREFLOP,AGGRESSIVE,small,6,0.6022416573127427,0.5871364296612617,0.026717609400588004,0.0,0.6305405633836834,0.4827586206896551,0.07109308025742253,1.4500000000000002
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,e127f1ab,2,FLOP,AGGRESSIVE,small,8,0.37339228465976987,0.3912216298973703,0.02717126313916353,1.0,0.6223695530459242,0.0,0.08040530390965335,0.9
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,e127f1ab,4,FLOP,AGGRESSIVE,small,10,0.37339228465976987,0.3993766808224619,0.05821226397266407,1.0,0.6090042717996029,0.0,0.08877995984588964,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,b6ef8ee8,1,PREFLOP,AGGRESSIVE,small,6,0.3722626029365459,0.38995122275062283,0.026799362488531993,1.0,0.6244433688286547,0.0,0.06352250726040652,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,b6ef8ee8,2,FLOP,AGGRESSIVE,small,8,0.3762691708127568,0.39415945652806494,0.02680587554848082,1.0,0.6175651352664606,0.0,0.06313347340181638,0.8
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,b6ef8ee8,4,FLOP,AGGRESSIVE,small,10,0.47871707028376054,0.45018370501979915,0.048015985772288376,0.06666666666666667,0.6011624042561913,0.26666666666666666,0.06995696338346671,1.5
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,add3064f,1,PREFLOP,AGGRESSIVE,small,6,0.3753124303272916,0.3930502594814952,0.02697865816828263,1.0,0.6193804865965432,0.0,0.06729822314324205,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,1611fb14,1,PREFLOP,AGGRESSIVE,small,6,0.3722626029365459,0.3898282529403306,0.026719844090769506,1.0,0.6246439823185447,0.0,0.0635056932593985,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,1611fb14,2,FLOP,AGGRESSIVE,small,8,0.37684350786694226,0.39491827680615155,0.02754424868775317,1.0,0.61632225285366,0.0,0.07178236996195124,0.9
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,1611fb14,4,FLOP,AGGRESSIVE,small,10,0.37684350786694226,0.40389946213873484,0.05811480306513923,1.0,0.6015546910179986,0.0,0.07958441469948255,0.8
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,6a1f2fa3,1,PREFLOP,AGGRESSIVE,small,6,0.37378875954377877,0.3911162164842185,0.02591898412451447,1.0,0.6225417176767162,0.0,0.05857059288251501,0.8
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,fe70ead1,1,PREFLOP,AGGRESSIVE,small,6,0.36971334737689054,0.3868654308735172,0.026347049357189078,1.0,0.6294708802518469,0.0,0.058796464463009984,0.35
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,fe70ead1,2,FLOP,AGGRESSIVE,small,8,0.7487751495547533,0.7442953169828017,0.026767608858607173,0.0,0.6281797431455048,0.35,0.06347111074443805,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,fe70ead1,4,FLOP,AGGRESSIVE,small,10,0.6352774225571393,0.6167351506430696,0.06090762400447311,0.09090909090909093,0.6071177375388175,0.4545454545454546,0.0729419242260481,1.0999999999999999
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,fe70ead1,5,TURN,AGGRESSIVE,medium,12,0.3685903697856227,0.3985003999309156,0.06134299229460309,1.0,0.6104446431719104,0.0,0.06720245282312001,0.85
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,fe70ead1,7,TURN,AGGRESSIVE,medium,16,0.3685903697856227,0.41254000647384126,0.08048393101728721,1.0,0.5872557744348899,0.0,0.07471971273058904,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,fe70ead1,8,RIVER,AGGRESSIVE,medium,20,0.37196684344442305,0.4167858439440637,0.07737107208576834,1.0,0.5802000529322124,0.0,0.07740301798892812,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,fe70ead1,10,RIVER,AGGRESSIVE,medium,24,0.37196684344442305,0.4271292438204282,0.09300596519445571,1.0,0.5629402286150637,0.0,0.08368198116197163,0.95
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,c3fa1988,1,PREFLOP,AGGRESSIVE,small,6,0.3768336649653944,0.3945438350496519,0.026609444677226028,1.0,0.6169356541675468,0.0,0.06720564722917731,0.9
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,a626561c,1,PREFLOP,AGGRESSIVE,small,6,0.6469303374182682,0.6384839624513463,0.026275501107017762,0.047619047619047616,0.619367250446278,0.7619047619047619,0.06331717083996716,1.0500000000000003
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,40bb5764,1,PREFLOP,AGGRESSIVE,small,6,0.7152572522914667,0.7082678345726156,0.026396453813697623,0.05,0.6277875773611443,0.9,0.05500900147296824,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,40bb5764,2,FLOP,AGGRESSIVE,small,8,0.4929874873061963,0.49712496583929483,0.026742895029539943,0.55,0.6231043710972344,0.45,0.06227269608179514,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,40bb5764,4,FLOP,AGGRESSIVE,small,10,0.3733922846597699,0.398454405887325,0.05598418329635093,1.0,0.6105202177693418,0.0,0.06925775458157825,0.9
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,d65c0620,1,PREFLOP,AGGRESSIVE,small,6,0.6501299930045541,0.6491598950410263,0.02636212844596809,0.2,0.6233406043614087,0.8,0.05868384321165937,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,d65c0620,2,FLOP,AGGRESSIVE,small,8,0.43978554817048937,0.42301772473612953,0.026126034220213614,0.1333333333333333,0.619961428512809,0.43333333333333324,0.058780484468821434,1.5000000000000004
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,d65c0620,4,FLOP,AGGRESSIVE,small,10,0.6329901352348245,0.6210442449303474,0.04926629647820941,0.1,0.6023170787385146,0.55,0.06507009588991172,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,ed589acd,1,PREFLOP,AGGRESSIVE,small,6,0.6453424890968246,0.6438757102481336,0.026874217434126872,0.2,0.6217903771760157,0.8,0.06346107350096708,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,ed589acd,2,FLOP,AGGRESSIVE,small,8,0.76138904966532,0.7567981433195381,0.02727665426160179,0.0,0.6239864772008902,0.8,0.05681224747821789,1.0
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,ed589acd,4,FLOP,AGGRESSIVE,medium,14,0.37223905320164036,0.4042134356849786,0.04934174977020886,1.0,0.6010366086758996,0.0,0.06354480622452524,0.9
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,ed589acd,5,TURN,AGGRESSIVE,medium,16,0.5984220239354457,0.5700482175272553,0.04966538782562407,0.0,0.6010797099775538,0.47999999999999987,0.06136456695062767,1.2500000000000002
cot_llama8b_t02_s123_informative_v2_enriched.jsonl,ed589acd,7,RIVER,PASSIVE,medium,16,0.6864439195271148,0.6978452373498254,0.033341087777504844,0.0,0.6759873844279635,0.6666666666666665,0.04056350142047786,1.0500000000000003
