file,hand_id,decision_idx,street,opp_action,pot_bucket,pot_total,js_cardonly,js_strategyaware,js_oracles,llm_trash,oracle_trash,llm_strong,oracle_strong,belief_sum_raw
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,e7bafd7e,1,PREFLOP,PASSIVE,small,4,0.5209183764934522,0.5736567966941388,0.07507638103977096,0.04999999999999999,0.7198922634582052,0.4899999999999999,0.033277247064106466,1.0000000000000002
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,e7bafd7e,2,FLOP,PASSIVE,small,4,0.5156243121748677,0.5708447728653403,0.07663487491906891,0.04347826086956522,0.7172795151149478,0.3478260869565218,0.03562280166473543,1.15
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,e7bafd7e,4,FLOP,AGGRESSIVE,small,10,0.5187806486537184,0.5617676594986339,0.05780105918748349,0.04999999999999999,0.701731406711521,0.4899999999999999,0.040792855888200544,1.0000000000000002
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,fbda4c0d,1,PREFLOP,PASSIVE,small,4,0.5292372144488221,0.5799001794033926,0.07311214132402027,0.04999999999999999,0.7331055217000491,0.4899999999999999,0.031181492136175368,1.0000000000000002
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,fbda4c0d,2,FLOP,PASSIVE,small,4,0.4934756015266734,0.5456813070903362,0.07444059449752209,0.05555555555555555,0.7249557076248965,0.2222222222222222,0.03574363697184695,0.9
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,fbda4c0d,4,FLOP,AGGRESSIVE,small,6,0.5201385785314517,0.5661284102798175,0.060668279356213266,0.04999999999999999,0.7181096386777136,0.4899999999999999,0.04030761929192642,1.0000000000000002
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,a8b481bb,1,PREFLOP,PASSIVE,small,4,0.5184386934542633,0.5711065565114308,0.07524330366700654,0.04999999999999999,0.7147719773117809,0.4899999999999999,0.03340095193199614,1.0000000000000002
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,a8b481bb,2,FLOP,PASSIVE,small,4,0.49487524323968884,0.5492238515860762,0.07566333245766306,0.05813953488372092,0.7155126780267168,0.3255813953488372,0.03576979625405578,0.8600000000000002
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,a8b481bb,4,FLOP,AGGRESSIVE,small,6,0.5162301539417079,0.5649682598620074,0.06799375105247286,0.04999999999999999,0.7096542241690603,0.4899999999999999,0.04115843073451399,1.0000000000000002
cot_pilot_ministral8b_t02_s42_informative_v2_enriched.jsonl,42083537,1,PREFLOP,PASSIVE,small,4,0.5284386645541869,0.5792170503574715,0.0737675560526747,0.04999999999999999,0.7257382713650478,0.4899999999999999,0.02943189965608655,1.0000000000000002
