source_idx,target_idx,layer,component_mode,head_idx,source_hand,source_dec,target_hand,target_dec,expected_target_verb_id,expected_target_verb_tok,patched_top1_id,patched_top1_tok,patched_top1_group,delta_check_minus_fold,patched_GROUP_CHECK_CALL,patched_GROUP_FOLD,patched_GROUP_BET_RAISE
0,0,21,residual,,cf42b2d6,9,e70ecc70,5,37,F,34516,CHECK,CHECK_CALL,11.5000,50.0000,48.5000,33.0000
1,0,21,residual,,c6562698,5,e70ecc70,5,37,F,34516,CHECK,CHECK_CALL,12.2500,50.2500,48.0000,32.7500
2,0,21,residual,,469e2d77,4,e70ecc70,5,37,F,34516,CHECK,CHECK_CALL,11.5000,50.2500,48.7500,33.0000
3,0,21,residual,,707d6378,8,e70ecc70,5,37,F,34516,CHECK,CHECK_CALL,11.0000,49.7500,48.7500,32.0000
4,0,21,residual,,5e3fe5b6,4,e70ecc70,5,37,F,37,F,FOLD,6.0000,46.7500,50.7500,32.7500
5,0,21,residual,,4a5b77ce,1,e70ecc70,5,37,F,34516,CHECK,CHECK_CALL,16.0000,51.0000,45.0000,31.2500
6,0,21,residual,,5aea9c50,2,e70ecc70,5,37,F,34516,CHECK,CHECK_CALL,11.5000,50.2500,48.7500,34.2500
7,0,21,residual,,06e411f7,4,e70ecc70,5,37,F,37,F,FOLD,3.2500,45.0000,51.7500,31.3750
8,0,21,residual,,22ae7085,2,e70ecc70,5,37,F,37,F,FOLD,4.2500,44.5000,50.2500,36.5000
9,0,21,residual,,6feeea22,14,e70ecc70,5,37,F,37,F,FOLD,2.2500,43.2500,51.0000,31.1250
0,0,21,attn,,cf42b2d6,9,e70ecc70,5,37,F,37,F,FOLD,-1.0000,43.0000,54.0000,30.8750
1,0,21,attn,,c6562698,5,e70ecc70,5,37,F,37,F,FOLD,-2.0000,42.2500,54.2500,30.7500
2,0,21,attn,,469e2d77,4,e70ecc70,5,37,F,37,F,FOLD,-1.7500,42.5000,54.2500,31.8750
3,0,21,attn,,707d6378,8,e70ecc70,5,37,F,37,F,FOLD,-1.5000,42.7500,54.2500,30.1250
4,0,21,attn,,5e3fe5b6,4,e70ecc70,5,37,F,37,F,FOLD,-1.2500,42.7500,54.0000,32.2500
5,0,21,attn,,4a5b77ce,1,e70ecc70,5,37,F,37,F,FOLD,-2.7500,42.5000,55.2500,31.7500
