file,hand_id,decision_idx,street,opp_action,pot_bucket,pot_total,js_cardonly,js_strategyaware,js_oracles,llm_trash,oracle_trash,llm_strong,oracle_strong,belief_sum_raw
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,31f60ec1,1,PREFLOP,AGGRESSIVE,small,6,0.37073391012528695,0.387946294974282,0.026469930799769278,1.0,0.6277114786687928,0.0,0.05595388895286456,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,31f60ec1,2,FLOP,AGGRESSIVE,small,8,0.3710843737987794,0.38845816992714227,0.026967957589506812,1.0,0.6268776603048202,0.0,0.06338047507895088,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,31f60ec1,4,FLOP,AGGRESSIVE,medium,14,0.3710843737987794,0.3996807588193679,0.046785930906264185,1.0,0.6085042191298062,0.0,0.07007769699421625,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,1b096511,1,PREFLOP,AGGRESSIVE,small,6,0.37022377344268287,0.387731703378571,0.02657461803646904,1.0,0.6280609227724216,0.0,0.071060476230705,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,1b096511,2,FLOP,AGGRESSIVE,small,8,0.36586980259683544,0.38314152006478513,0.02661574913243357,1.0,0.6355190770137236,0.0,0.06653832188050222,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,1b096511,4,FLOP,AGGRESSIVE,medium,14,0.36586980259683544,0.3960305298203893,0.04773111784020338,1.0,0.6144990714032595,0.0,0.07383539105834938,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,b7c180c9,1,PREFLOP,AGGRESSIVE,small,6,0.3671568087686602,0.3839838576876343,0.026001682056184236,1.0,0.6341528497095111,0.0,0.04735163195749986,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,b7c180c9,2,FLOP,AGGRESSIVE,small,8,0.360038396274436,0.3765922416220619,0.0259935004924742,1.0,0.6461032029695136,0.0,0.04717338456982686,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,b7c180c9,4,FLOP,AGGRESSIVE,medium,14,0.360038396274436,0.3898019628010715,0.046297868950290776,1.0,0.624686869340689,0.0,0.052581293166817374,1.0
scaled_qwen8b_t02_s123_informative_v2_enriched.jsonl,fdc87dd5,1,PREFLOP,AGGRESSIVE,small,6,0.36766871073965357,0.3850061844274368,0.026638437688897548,1.0,0.6324932209955461,0.0,0.06742083091226016,1.0
