file,hand_id,decision_idx,street,opp_action,pot_bucket,pot_total,js_cardonly,js_strategyaware,js_oracles,llm_trash,oracle_trash,llm_strong,oracle_strong,belief_sum_raw
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,6906e804,1,PREFLOP,AGGRESSIVE,small,6,0.4035916883093098,0.38464460469536105,0.02634704935718822,0.13333333333333336,0.6294708802518466,0.13333333333333336,0.058796464463010026,1.05
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,53d36ff4,1,PREFLOP,AGGRESSIVE,small,6,0.47913389326793265,0.4607817290610225,0.026193755086395886,0.07142857142857141,0.6304463820137519,0.28571428571428564,0.05212034488194702,0.35000000000000003
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,d70e2ebc,1,PREFLOP,AGGRESSIVE,small,6,0.3986718764093522,0.37986530839893656,0.026690476199508345,0.13333333333333336,0.62311041859173,0.13333333333333336,0.06727906316622269,1.05
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,44ef157d,1,PREFLOP,AGGRESSIVE,small,6,0.49321094998885523,0.47652052257883615,0.025910206090200817,0.062499999999999986,0.6233888429826839,0.29166666666666663,0.05857765822059502,0.2400000000000001
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,64d58de0,1,PREFLOP,AGGRESSIVE,small,6,0.47913389326793265,0.4607817290610225,0.026193755086395886,0.07142857142857141,0.6304463820137519,0.28571428571428564,0.05212034488194702,0.35000000000000003
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,c5ccbe28,1,PREFLOP,AGGRESSIVE,small,6,0.20978524132017187,0.22728709040130393,0.026801664723221468,0.8785046728971964,0.6230640789855778,0.03738317757009346,0.06738820056141703,1.0699999999999998
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,695fc4c7,1,PREFLOP,AGGRESSIVE,small,6,0.21188990862669033,0.22981185639242335,0.026946080627897096,0.8807339449541285,0.6218878447136368,0.03669724770642203,0.0710763455073303,1.0899999999999999
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,8af53073,1,PREFLOP,AGGRESSIVE,small,6,0.21181009586789382,0.22944056415887978,0.026323089977632063,0.8785046728971964,0.6197080247919423,0.03738317757009346,0.06337998418819664,1.0699999999999998
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,a0a580bc,1,PREFLOP,AGGRESSIVE,small,6,0.47738943178991483,0.458912207764015,0.02642850326041755,0.0714285714285714,0.6284785884146898,0.2857142857142856,0.058767646329139916,0.21000000000000008
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,bc1cef10,1,PREFLOP,AGGRESSIVE,small,6,0.3948299092705219,0.37541338734381635,0.026478282461213726,0.13333333333333336,0.6193870407030083,0.13333333333333336,0.06336608565496592,1.05
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,06f8fa20,1,PREFLOP,AGGRESSIVE,small,6,0.4733767441003199,0.4548856019481856,0.02646993079976959,0.07352941176470587,0.6277114786687924,0.2647058823529411,0.05595388895286461,0.34
scaled_ministral8b_t02_s123_informative_v2_enriched.jsonl,85cb48be,1,PREFLOP,AGGRESSIVE,small,6,0.47202052762914265,0.45303524526926214,0.026719844090769506,0.0714285714285714,0.6246439823185447,0.2857142857142856,0.0635056932593985,0.21000000000000008
